time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,command_rpy.time,command_rpy.cmd_r,command_rpy.cmd_p,command_rpy.cmd_y,command_rpy.cmd_thrust,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4
1718613784645260686,0.019481973722577095,-0.004007240757346153,0.02002262882888317,1718613783950143097,0.9999714493751526,-0.007019659038633108,0.00238592317327857,-0.00033540662843734026,1718613784971407110,0.017957620322704315,-0.01781192235648632,0.000567746115848422,1718613783057139674,-0.006838961038738489,0.148066908121109,0.21740445494651794,1718613783157369546,0.0,0.0,0.0,0.0,1718613783926250961,-0.0014668161747977138,-0.004919839557260275,0.0006066521164029837,0.0,1718613783872548045,4.841207504272461,1.5806257724761963,8.214229583740234,0.0,1718613784372274398,0.0,0.0,0.0,0.0
1718613784653967135,0.019486377015709877,-0.004012879449874163,0.020024053752422333,1718613783960635094,0.9999714493751526,-0.00701544713228941,0.0023876861669123173,-0.0003437748528085649,1718613784981093089,0.017957620322704315,-0.01781192235648632,0.000567746115848422,1718613783067785839,-0.07292858511209488,0.09864895045757294,0.013644594699144363,1718613783166870002,0.0,0.0,0.0,0.0,1718613783938048891,0.0011860498925670981,-0.003693202044814825,-0.0025623904075473547,0.0,1718613783882300764,4.837365627288818,1.584135890007019,7.9735212326049805,0.0,1718613784383201498,0.0,0.0,0.0,0.0
1718613784680556121,0.019504159688949585,-0.004012031015008688,0.020029805600643158,1718613783970480837,0.9999714493751526,-0.007016899064183235,0.0023939325474202633,-0.0003488963993731886,1718613784994422904,0.018070807680487633,-0.017949478700757027,0.0005150701035745442,1718613783075840170,-0.05381545424461365,0.17882487177848816,-0.04215305298566818,1718613783177244403,0.0,0.0,0.0,0.0,1718613783950923292,-0.002397524891421199,-0.00122870656196028,-0.0032784983050078154,0.0,1718613783891628391,4.839695453643799,1.5908963680267334,7.620555400848389,0.0,1718613784414307079,0.0,0.0,0.0,0.0
1718613784689387225,0.019511057063937187,-0.004011436365544796,0.020025117322802544,1718613783980212571,0.9999714493751526,-0.0070108892396092415,0.0023987924214452505,-0.0003415614482946694,1718613785004235240,0.017841443419456482,-0.01788802072405815,0.0004738193820230663,1718613783087665749,0.0588398352265358,-0.0967622622847557,0.033676162362098694,1718613783186608557,0.0,0.0,0.0,0.0,1718613783971611171,-3.597061731852591e-05,-0.0009936265414580703,0.0008357822080142796,0.0,1718613783901400599,4.83868408203125,1.6133012771606445,7.4484968185424805,0.0,1718613784425941420,0.0,0.0,0.0,0.0
1718613784698152214,0.019515929743647575,-0.0040171449072659016,0.020029524341225624,1718613783990196686,0.9999710321426392,-0.007093772757798433,0.0023538011591881514,-0.00036850562901236117,1718613785033960013,0.01771971769630909,-0.01793595962226391,2.8247490263311192e-05,1718613783097683911,-0.1932467669248581,-0.12748217582702637,0.03556802496314049,1718613783196913665,0.0,0.0,0.0,0.0,1718613783981117886,-0.003146691247820854,-0.0014156138058751822,-0.0007540046353824437,0.0,1718613783914492363,4.839412212371826,1.6223697662353516,7.333837509155273,0.0,1718613784444492190,0.0,0.0,0.0,0.0
1718613784706960195,0.019516168162226677,-0.004022386856377125,0.020030146464705467,1718613784000390827,0.9999710321426392,-0.007086724974215031,0.002351113362237811,-0.0003625381214078516,1718613785043579918,0.01765524409711361,-0.01777592860162258,-9.933223918778822e-05,1718613783107900286,-0.14010871946811676,0.05744380131363869,0.19795766472816467,1718613783207032947,0.0,0.0,0.0,0.0,1718613783991099540,-0.0002781116054393351,-0.0052053919062018394,0.0024274212773889303,0.0,1718613783928921475,4.835220813751221,1.6312816143035889,7.212057590484619,0.0,1718613784455164737,0.0,0.0,0.0,0.0
1718613784716714749,0.019512532278895378,-0.004023626446723938,0.020030755549669266,1718613784010780976,0.9999710917472839,-0.007082443684339523,0.0023576803505420685,-0.00036633433774113655,1718613785060794419,0.017700500786304474,-0.017891407012939453,-5.8055589761352167e-05,1718613783119643121,-0.20550866425037384,0.1283748596906662,0.25151777267456055,1718613783218332337,0.0,0.0,0.0,0.0,1718613784001285144,0.00048692128621041775,0.0016673046629875898,-0.00346792652271688,0.0,1718613783940115475,4.836088180541992,1.6438562870025635,7.212642669677734,0.0,1718613784464222889,0.0,0.0,0.0,0.0
1718613784727484298,0.019514720886945724,-0.00401895958930254,0.020026253536343575,1718613784020893840,0.9999710321426392,-0.007085604127496481,0.0023684112820774317,-0.00037909572711214423,1718613785070415739,0.017490465193986893,-0.01796811819076538,-0.0001573812187416479,1718613783130597916,-0.12152573466300964,0.20148783922195435,-0.2676635682582855,1718613783228450994,0.0,0.0,0.0,0.0,1718613784011844333,-0.0030893192160874605,-0.003373852465301752,-0.003882973687723279,0.0,1718613783952978431,4.831825256347656,1.6404191255569458,7.304052352905273,0.0,1718613784483510861,0.0,0.0,0.0,0.0
1718613784736710657,0.019412752240896225,-0.003923148848116398,0.02002238854765892,1718613784031974196,0.9999710917472839,-0.007078525610268116,0.0023600931745022535,-0.00037201432860456407,1718613785093833784,0.01592218689620495,-0.016164084896445274,-0.0004339109582360834,1718613783141027661,-0.025593481957912445,0.11132050305604935,-0.1495087593793869,1718613783237830855,0.0,0.0,0.0,0.0,1718613784021986836,-0.00020603799202945083,0.0012227008119225502,0.0014084901195019484,0.0,1718613783962879212,4.828939914703369,1.641593098640442,7.477665424346924,0.0,1718613784493374307,0.0,0.0,0.0,0.0
1718613784747852814,0.019368955865502357,-0.0038869327399879694,0.020020553842186928,1718613784042310629,0.9999710917472839,-0.0070797898806631565,0.0023686629720032215,-0.0003762001870200038,1718613785102549261,0.015829702839255333,-0.016076568514108658,-0.0002953823423013091,1718613783150847827,0.14301833510398865,-0.12066347151994705,0.12772096693515778,1718613783247786724,0.0,0.0,0.0,0.0,1718613784043682631,-0.0022652640473097563,0.0011548378970474005,0.004835187457501888,0.0,1718613783973447824,4.829949378967285,1.6458667516708374,7.584872722625732,0.0,1718613784504796477,0.0,0.0,0.0,0.0
