"Step","success","woparticle_woTP_seed1/09-11_09-12 - train/stats.success__MIN","woparticle_woTP_seed1/09-11_09-12 - train/stats.success__MAX"
"7037","0.01318359375","0.01318359375","0.01318359375"
"7062","0.0146484375","0.0146484375","0.0146484375"
"7087","0.01318359375","0.01318359375","0.01318359375"
"7112","0.015625","0.015625","0.015625"
"7137","0.017578125","0.017578125","0.017578125"
"7162","0.0146484375","0.0146484375","0.0146484375"
"7187","0.02734375","0.02734375","0.02734375"
"7212","0.0439453125","0.0439453125","0.0439453125"
"7237","0.05419921875","0.05419921875","0.05419921875"
"7262","0.0595703125","0.0595703125","0.0595703125"
"7287","0.02734375","0.02734375","0.02734375"
"7312","0.02587890625","0.02587890625","0.02587890625"
"7337","0.02783203125","0.02783203125","0.02783203125"
"7362","0.0263671875","0.0263671875","0.0263671875"
"7387","0.02197265625","0.02197265625","0.02197265625"
"7412","0.03662109375","0.03662109375","0.03662109375"
"7437","0.03564453125","0.03564453125","0.03564453125"
"7462","0.041015625","0.041015625","0.041015625"
"7487","0.03955078125","0.03955078125","0.03955078125"
"7512","0.05615234375","0.05615234375","0.05615234375"
"7537","0.03857421875","0.03857421875","0.03857421875"
"7562","0.0458984375","0.0458984375","0.0458984375"
"7587","0.0625","0.0625","0.0625"
"7612","0.07666015625","0.07666015625","0.07666015625"
"7637","0.1044921875","0.1044921875","0.1044921875"
"7662","0.1201171875","0.1201171875","0.1201171875"
"7687","0.12890625","0.12890625","0.12890625"
"7712","0.14794921875","0.14794921875","0.14794921875"
"7737","0.09765625","0.09765625","0.09765625"
"7762","0.0966796875","0.0966796875","0.0966796875"
"7787","0.04833984375","0.04833984375","0.04833984375"
"7812","0.04931640625","0.04931640625","0.04931640625"
"7837","0.05224609375","0.05224609375","0.05224609375"
"7862","0.05615234375","0.05615234375","0.05615234375"
"7887","0.0263671875","0.0263671875","0.0263671875"
"7912","0.02978515625","0.02978515625","0.02978515625"
"7937","0.0302734375","0.0302734375","0.0302734375"
"7962","0.0224609375","0.0224609375","0.0224609375"
"7987","0.0234375","0.0234375","0.0234375"
"8012","0.0302734375","0.0302734375","0.0302734375"
"8037","0.029296875","0.029296875","0.029296875"
"8062","0.06689453125","0.06689453125","0.06689453125"
"8087","0.06103515625","0.06103515625","0.06103515625"
"8112","0.0478515625","0.0478515625","0.0478515625"
"8137","0.04736328125","0.04736328125","0.04736328125"
"8162","0.068359375","0.068359375","0.068359375"
"8187","0.06591796875","0.06591796875","0.06591796875"
"8212","0.06689453125","0.06689453125","0.06689453125"
"8237","0.06298828125","0.06298828125","0.06298828125"
"8262","0.0625","0.0625","0.0625"
"8287","0.08154296875","0.08154296875","0.08154296875"
"8312","0.0830078125","0.0830078125","0.0830078125"
"8337","0.08837890625","0.08837890625","0.08837890625"
"8362","0.083984375","0.083984375","0.083984375"
"8387","0.06298828125","0.06298828125","0.06298828125"
"8412","0.0625","0.0625","0.0625"
"8437","0.0595703125","0.0595703125","0.0595703125"
"8462","0.0693359375","0.0693359375","0.0693359375"
"8487","0.0537109375","0.0537109375","0.0537109375"
"8512","0.0361328125","0.0361328125","0.0361328125"
"8537","0.0615234375","0.0615234375","0.0615234375"
"8562","0.0634765625","0.0634765625","0.0634765625"
"8587","0.06005859375","0.06005859375","0.06005859375"
"8612","0.05419921875","0.05419921875","0.05419921875"
"8637","0.0927734375","0.0927734375","0.0927734375"
"8662","0.1044921875","0.1044921875","0.1044921875"
"8687","0.109375","0.109375","0.109375"
"8712","0.06689453125","0.06689453125","0.06689453125"
"8737","0.08447265625","0.08447265625","0.08447265625"
"8762","0.10009765625","0.10009765625","0.10009765625"
"8787","0.072265625","0.072265625","0.072265625"
"8812","0.060546875","0.060546875","0.060546875"
"8837","0.07373046875","0.07373046875","0.07373046875"
"8862","0.07080078125","0.07080078125","0.07080078125"
"8887","0.08935546875","0.08935546875","0.08935546875"
"8912","0.08740234375","0.08740234375","0.08740234375"
"8937","0.08837890625","0.08837890625","0.08837890625"
"8962","0.11328125","0.11328125","0.11328125"
"8987","0.1162109375","0.1162109375","0.1162109375"
"9012","0.1357421875","0.1357421875","0.1357421875"
"9037","0.1181640625","0.1181640625","0.1181640625"
"9062","0.1220703125","0.1220703125","0.1220703125"
"9087","0.11865234375","0.11865234375","0.11865234375"
"9112","0.14208984375","0.14208984375","0.14208984375"
"9137","0.205078125","0.205078125","0.205078125"
"9162","0.265625","0.265625","0.265625"
"9187","0.26806640625","0.26806640625","0.26806640625"
"9212","0.2177734375","0.2177734375","0.2177734375"
"9237","0.25048828125","0.25048828125","0.25048828125"
"9262","0.26904296875","0.26904296875","0.26904296875"
"9287","0.30224609375","0.30224609375","0.30224609375"
"9312","0.30419921875","0.30419921875","0.30419921875"
"9337","0.31982421875","0.31982421875","0.31982421875"
"9362","0.33935546875","0.33935546875","0.33935546875"
"9387","0.40966796875","0.40966796875","0.40966796875"
"9412","0.43017578125","0.43017578125","0.43017578125"
"9437","0.4482421875","0.4482421875","0.4482421875"
"9462","0.47412109375","0.47412109375","0.47412109375"
"9487","0.4638671875","0.4638671875","0.4638671875"
"9512","0.56494140625","0.56494140625","0.56494140625"
"9537","0.54443359375","0.54443359375","0.54443359375"
"9562","0.6171875","0.6171875","0.6171875"
"9587","0.62744140625","0.62744140625","0.62744140625"
"9612","0.6875","0.6875","0.6875"
"9637","0.68896484375","0.68896484375","0.68896484375"
"9662","0.7216796875","0.7216796875","0.7216796875"
"9687","0.74267578125","0.74267578125","0.74267578125"
"9712","0.755859375","0.755859375","0.755859375"
"9737","0.7265625","0.7265625","0.7265625"
"9762","0.7470703125","0.7470703125","0.7470703125"
"9787","0.802734375","0.802734375","0.802734375"
"9812","0.81005859375","0.81005859375","0.81005859375"
"9837","0.80517578125","0.80517578125","0.80517578125"
"9862","0.8115234375","0.8115234375","0.8115234375"
"9887","0.81640625","0.81640625","0.81640625"
"9912","0.83984375","0.83984375","0.83984375"
"9937","0.84130859375","0.84130859375","0.84130859375"
"9962","0.8798828125","0.8798828125","0.8798828125"
"9987","0.87158203125","0.87158203125","0.87158203125"
"10012","0.87890625","0.87890625","0.87890625"
"10037","0.87841796875","0.87841796875","0.87841796875"
"10062","0.8837890625","0.8837890625","0.8837890625"
"10087","0.89208984375","0.89208984375","0.89208984375"
"10112","0.87353515625","0.87353515625","0.87353515625"
"10137","0.865234375","0.865234375","0.865234375"
"10162","0.85693359375","0.85693359375","0.85693359375"
"10187","0.85888671875","0.85888671875","0.85888671875"
"10212","0.86767578125","0.86767578125","0.86767578125"
"10237","0.87109375","0.87109375","0.87109375"
"10262","0.86572265625","0.86572265625","0.86572265625"
"10287","0.86572265625","0.86572265625","0.86572265625"
"10312","0.86767578125","0.86767578125","0.86767578125"
"10337","0.87890625","0.87890625","0.87890625"
"10362","0.89208984375","0.89208984375","0.89208984375"
"10387","0.8916015625","0.8916015625","0.8916015625"
"10412","0.89599609375","0.89599609375","0.89599609375"
"10437","0.89404296875","0.89404296875","0.89404296875"
"10462","0.888671875","0.888671875","0.888671875"
"10487","0.9052734375","0.9052734375","0.9052734375"
"10512","0.89892578125","0.89892578125","0.89892578125"
"10537","0.90771484375","0.90771484375","0.90771484375"
"10562","0.90234375","0.90234375","0.90234375"
"10587","0.91650390625","0.91650390625","0.91650390625"
"10612","0.90478515625","0.90478515625","0.90478515625"
"10637","0.9013671875","0.9013671875","0.9013671875"
"10662","0.90185546875","0.90185546875","0.90185546875"
"10687","0.9150390625","0.9150390625","0.9150390625"
"10712","0.90185546875","0.90185546875","0.90185546875"
"10737","0.90625","0.90625","0.90625"
"10762","0.90576171875","0.90576171875","0.90576171875"
"10787","0.89599609375","0.89599609375","0.89599609375"
"10812","0.89697265625","0.89697265625","0.89697265625"
"10837","0.89794921875","0.89794921875","0.89794921875"
"10862","0.8984375","0.8984375","0.8984375"
"10887","0.89892578125","0.89892578125","0.89892578125"
"10912","0.89794921875","0.89794921875","0.89794921875"
"10937","0.91162109375","0.91162109375","0.91162109375"
"10962","0.9169921875","0.9169921875","0.9169921875"
"10987","0.91015625","0.91015625","0.91015625"
"11012","0.9072265625","0.9072265625","0.9072265625"
"11037","0.900390625","0.900390625","0.900390625"
"11062","0.90576171875","0.90576171875","0.90576171875"
"11087","0.90283203125","0.90283203125","0.90283203125"
"11112","0.92626953125","0.92626953125","0.92626953125"
"11137","0.9072265625","0.9072265625","0.9072265625"
"11162","0.91650390625","0.91650390625","0.91650390625"
"11187","0.9228515625","0.9228515625","0.9228515625"
"11212","0.9130859375","0.9130859375","0.9130859375"
"11237","0.896484375","0.896484375","0.896484375"
"11262","0.90673828125","0.90673828125","0.90673828125"
"11287","0.904296875","0.904296875","0.904296875"
"11312","0.9033203125","0.9033203125","0.9033203125"
"11337","0.91162109375","0.91162109375","0.91162109375"
"11362","0.9130859375","0.9130859375","0.9130859375"
"11387","0.91015625","0.91015625","0.91015625"
"11412","0.919921875","0.919921875","0.919921875"
"11437","0.90380859375","0.90380859375","0.90380859375"
"11462","0.91552734375","0.91552734375","0.91552734375"
"11487","0.90673828125","0.90673828125","0.90673828125"
"11512","0.9140625","0.9140625","0.9140625"
"11537","0.923828125","0.923828125","0.923828125"
"11562","0.9072265625","0.9072265625","0.9072265625"
"11587","0.91552734375","0.91552734375","0.91552734375"
"11612","0.912109375","0.912109375","0.912109375"
"11637","0.90185546875","0.90185546875","0.90185546875"
"11662","0.91259765625","0.91259765625","0.91259765625"
"11687","0.91064453125","0.91064453125","0.91064453125"
"11712","0.91943359375","0.91943359375","0.91943359375"
"11737","0.91064453125","0.91064453125","0.91064453125"
"11762","0.91748046875","0.91748046875","0.91748046875"
"11787","0.900390625","0.900390625","0.900390625"
"11812","0.888671875","0.888671875","0.888671875"
"11837","0.900390625","0.900390625","0.900390625"
"11862","0.9130859375","0.9130859375","0.9130859375"
"11887","0.9052734375","0.9052734375","0.9052734375"
"11912","0.90380859375","0.90380859375","0.90380859375"
"11937","0.9111328125","0.9111328125","0.9111328125"
"11962","0.9052734375","0.9052734375","0.9052734375"
"11987","0.91650390625","0.91650390625","0.91650390625"
"12012","0.90380859375","0.90380859375","0.90380859375"
"12037","0.90478515625","0.90478515625","0.90478515625"
"12062","0.89501953125","0.89501953125","0.89501953125"
"12087","0.89990234375","0.89990234375","0.89990234375"
"12112","0.8974609375","0.8974609375","0.8974609375"
"12137","0.890625","0.890625","0.890625"
"12162","0.90673828125","0.90673828125","0.90673828125"
"12187","0.89599609375","0.89599609375","0.89599609375"
"12212","0.9013671875","0.9013671875","0.9013671875"
"12237","0.904296875","0.904296875","0.904296875"
"12262","0.904296875","0.904296875","0.904296875"
"12287","0.8994140625","0.8994140625","0.8994140625"
"12312","0.9013671875","0.9013671875","0.9013671875"
"12337","0.9052734375","0.9052734375","0.9052734375"
"12362","0.90625","0.90625","0.90625"
"12387","0.90380859375","0.90380859375","0.90380859375"
"12412","0.9140625","0.9140625","0.9140625"
"12437","0.9169921875","0.9169921875","0.9169921875"
"12462","0.92041015625","0.92041015625","0.92041015625"
"12487","0.9091796875","0.9091796875","0.9091796875"
"12512","0.91552734375","0.91552734375","0.91552734375"
"12537","0.91162109375","0.91162109375","0.91162109375"
"12562","0.89794921875","0.89794921875","0.89794921875"
"12587","0.90673828125","0.90673828125","0.90673828125"
"12612","0.91162109375","0.91162109375","0.91162109375"
"12637","0.90380859375","0.90380859375","0.90380859375"
"12662","0.900390625","0.900390625","0.900390625"
"12687","0.908203125","0.908203125","0.908203125"
"12712","0.90625","0.90625","0.90625"
"12737","0.89892578125","0.89892578125","0.89892578125"
"12762","0.90234375","0.90234375","0.90234375"
"12787","0.8974609375","0.8974609375","0.8974609375"
"12812","0.90185546875","0.90185546875","0.90185546875"
"12837","0.90234375","0.90234375","0.90234375"
"12862","0.90380859375","0.90380859375","0.90380859375"
"12887","0.90478515625","0.90478515625","0.90478515625"
"12912","0.904296875","0.904296875","0.904296875"
"12937","0.888671875","0.888671875","0.888671875"
"12962","0.888671875","0.888671875","0.888671875"
"12987","0.87841796875","0.87841796875","0.87841796875"
"13012","0.892578125","0.892578125","0.892578125"
"13037","0.90576171875","0.90576171875","0.90576171875"
"13062","0.8994140625","0.8994140625","0.8994140625"
"13087","0.89794921875","0.89794921875","0.89794921875"
"13112","0.9208984375","0.9208984375","0.9208984375"
"13137","0.9111328125","0.9111328125","0.9111328125"
"13162","0.912109375","0.912109375","0.912109375"
"13187","0.9033203125","0.9033203125","0.9033203125"
"13212","0.89697265625","0.89697265625","0.89697265625"
"13237","0.88818359375","0.88818359375","0.88818359375"
"13262","0.89794921875","0.89794921875","0.89794921875"
"13287","0.8994140625","0.8994140625","0.8994140625"
"13312","0.88330078125","0.88330078125","0.88330078125"
"13337","0.8984375","0.8984375","0.8984375"
"13362","0.91015625","0.91015625","0.91015625"
"13387","0.8984375","0.8984375","0.8984375"
"13412","0.90234375","0.90234375","0.90234375"
"13437","0.9130859375","0.9130859375","0.9130859375"
"13462","0.91162109375","0.91162109375","0.91162109375"
"13487","0.90185546875","0.90185546875","0.90185546875"
"13512","0.90771484375","0.90771484375","0.90771484375"
"13537","0.896484375","0.896484375","0.896484375"
"13562","0.9052734375","0.9052734375","0.9052734375"
"13587","0.9130859375","0.9130859375","0.9130859375"
"13612","0.9208984375","0.9208984375","0.9208984375"
"13637","0.91259765625","0.91259765625","0.91259765625"
"13662","0.90966796875","0.90966796875","0.90966796875"
"13687","0.91796875","0.91796875","0.91796875"
"13712","0.90283203125","0.90283203125","0.90283203125"
"13737","0.9228515625","0.9228515625","0.9228515625"
"13762","0.9140625","0.9140625","0.9140625"
"13787","0.904296875","0.904296875","0.904296875"
"13812","0.890625","0.890625","0.890625"
"13837","0.90771484375","0.90771484375","0.90771484375"
"13862","0.90625","0.90625","0.90625"
"13887","0.8955078125","0.8955078125","0.8955078125"
"13912","0.90673828125","0.90673828125","0.90673828125"
