send_msg.time,send_msg.r,send_msg.p,send_msg.y,send_msg.thrust
1716287313800885623,2.7759062871336937,-0.1367001759354025,0.0,44021.5712890625
1716287313813070022,3.8566387072205544,9.89641785621643,0.0,43044.2568359375
1716287313823801372,-0.4458350222557783,0.8193356450647116,0.0,44078.3759765625
1716287313834445398,5.723903775215149,2.684458214789629,0.0,43551.9619140625
1716287313844211556,-3.1150203198194504,-0.3071474237367511,0.0,44178.33203125
1716287313854911791,7.180377468466759,4.378968738019466,0.0,43499.0595703125
1716287313859611970,-44.33906614780426,58.25844347476959,0.0,32708.511295318604
1716287313863833938,8.178911581635475,4.87438078969717,0.0,43423.373046875
1716287313874715037,-8.474737778306007,-1.5995928458869457,0.0,44216.099609375
1716287313885515175,-0.3958567092195153,-2.3285076208412647,0.0,44015.2255859375
1716287313896351920,-0.5147691769525409,-1.4699569903314114,0.0,43864.623046875
1716287313899697553,-12.826758027076721,56.73736274242401,0.0,32108.704223632812
1716287313904727030,-0.21132829366251826,-0.8874724712222815,0.0,43789.6474609375
1716287313917717124,-1.5659797377884388,-0.7326188217848539,0.0,43926.341796875
1716287313927901313,-0.9713299758732319,0.1318028080277145,0.0,43880.537109375
1716287313938477530,-1.5099086612462997,-0.4224086506292224,0.0,43983.8232421875
1716287313942780208,-5.054890774190426,51.433841586112976,0.0,31963.866577148438
1716287313946914771,4.152232892811298,5.253669619560242,0.0,43460.966796875
1716287313958632503,-4.744720123708248,-3.1555434688925743,0.0,44396.5078125
1716287313969477928,0.4030174948275089,1.7185520008206367,0.0,43841.7216796875
1716287313979890150,-1.5771660581231117,7.316558584570885,0.0,43440.423828125
1716287313990417538,6.477324888110161,5.786091461777687,0.0,43584.5263671875
1716287314001021018,-5.817018672823906,-1.5101123414933681,0.0,44389.5517578125
1716287314011185728,-3.200327306985855,3.3592522144317627,0.0,43785.021484375
1716287314021924491,-3.1277859583497047,4.734389930963516,0.0,43645.8349609375
1716287314032105462,3.6480677872896194,3.9683061093091965,0.0,43715.6201171875
1716287314042457498,-6.40218012034893,0.09701255592517555,0.0,44288.8935546875
1716287314053047155,-1.765735913068056,1.7723363265395164,0.0,43919.4609375
1716287314063229759,-5.445541441440582,8.984869122505188,0.0,43598.9970703125
1716287314073031683,3.058142066001892,5.619219169020653,0.0,43668.3486328125
1716287314084008777,-8.900735601782799,-0.11314956354908645,0.0,44395.337890625
1716287314094946758,-3.068160116672516,2.8623243793845177,0.0,43943.2890625
1716287314105609526,-8.215298429131508,7.810836061835289,0.0,43717.9638671875
1716287314116286890,-6.445662751793861,1.4921852946281433,0.0,44111.2470703125
1716287314126899860,-5.327530950307846,2.294230666011572,0.0,44053.7138671875
1716287314137225695,-2.6514596678316593,7.3254722356796265,0.0,43681.6123046875
1716287314140555757,-115.55132389068604,21.365779638290405,0.0,42722.580078125
1716287314145789103,0.4464790876954794,5.818208232522011,0.0,43737.62890625
1716287314159035045,-10.46121396124363,0.47308433800935745,0.0,44416.9443359375
1716287314168855949,-4.679761379957199,1.9701292924582958,0.0,44012.0087890625
1716287314179451386,-7.29597732424736,0.4737766832113266,0.0,44187.423828125
1716287314189574983,2.032303065061569,12.99309253692627,0.0,43147.611328125
1716287314200053539,-9.072555899620056,-1.9577445276081562,0.0,44455.130859375
1716287314210947822,-2.6390514336526394,0.83293117582798,0.0,43976.837890625
1716287314221426553,-6.196311861276627,-1.7597021162509918,0.0,44230.0908203125
1716287314231381223,0.251854732632637,9.017829447984695,0.0,43263.5087890625
1716287314242027764,-8.301011770963669,-2.737918496131897,0.0,44394.0537109375
1716287314252498534,-2.467995397746563,0.17478567897342145,0.0,43969.3203125
1716287314262623143,-10.233406573534012,3.7081120535731316,0.0,43819.724609375
1716287314273061274,2.180261928588152,3.100803606212139,0.0,43706.015625
1716287314283606068,-9.69277448952198,-1.4953762851655483,0.0,44377.1875
1716287314293253307,-4.072696678340435,0.3318895446136594,0.0,44011.5322265625
1716287314304380724,-5.9435854107141495,1.1683297622948885,0.0,44065.6376953125
1716287314314778217,-2.578503582626581,9.493177235126495,0.0,43437.0859375
1716287314324933708,-11.330615133047104,-1.3136515114456415,0.0,44470.794921875
1716287314335696717,-5.405646935105324,2.425372414290905,0.0,43975.4599609375
1716287314346224614,-8.722143396735191,-0.4365071374922991,0.0,44251.05859375
1716287314356142648,-12.681403756141663,6.0626352578401566,0.0,43796.0380859375
1716287314366650875,-6.155530884861946,0.3748761350288987,0.0,44110.787109375
1716287314377612469,1.0121507663279772,4.227265678346157,0.0,43712.3876953125
1716287314387346591,-16.15547865629196,3.0025331676006317,0.0,44147.0625
1716287314397499161,-8.374010100960732,-1.666562408208847,0.0,44167.572265625
1716287314409048530,-4.702588990330696,-0.24055821122601628,0.0,43953.6513671875
1716287314419791608,-6.306642517447472,-0.5844139913097024,0.0,44104.37890625
1716287314430227190,-5.043249651789665,4.716816432774067,0.0,43537.1669921875
1716287314440518337,-11.138431504368782,-1.8922283872961998,0.0,44412.1103515625
1716287314450892004,-1.871445458382368,0.5573080480098724,0.0,43813.2724609375
1716287314461436716,-10.078066438436508,-1.7519287392497063,0.0,44353.5751953125
1716287314472033320,-15.592814236879349,1.4351419173181057,0.0,43925.041015625
1716287314482684493,-5.271787270903587,-0.38316428661346436,0.0,44020.8134765625
1716287314492934747,-9.16208066046238,-2.6782324723899364,0.0,44210.5947265625
1716287314503903484,-6.05050764977932,-1.2203869968652725,0.0,43998.19140625
1716287314514168087,-14.300761967897415,1.1533298436552286,0.0,43969.0908203125
1716287314524430824,-8.675857186317444,-2.651767786592245,0.0,44223.349609375
1716287314534728295,-5.361072309315205,-0.9950175695121288,0.0,44002.7744140625
1716287314545057664,-8.69753010571003,-2.845197133719921,0.0,44225.2626953125
1716287314555432669,-14.088100343942642,-0.5663001956418157,0.0,44004.775390625
1716287314566062000,-3.943389058113098,-1.3414997141808271,0.0,43981.412109375
1716287314576495121,-7.701756656169891,-3.2783373445272446,0.0,44226.783203125
1716287314586872029,-3.964221775531769,-1.9103503972291946,0.0,43999.1123046875
1716287314597576438,-11.382914185523987,-0.6506862211972475,0.0,44004.7392578125
1716287314607944769,-6.633719131350517,-2.9746663570404053,0.0,44193.48046875
1716287314618078147,-3.575538508594036,-1.1849540937691927,0.0,44029.7626953125
1716287314628690168,-6.433677300810814,-3.3871233835816383,0.0,44206.970703125
1716287314639313470,-10.802549198269844,-2.392935287207365,0.0,44009.8388671875
1716287314649596950,0.18653315724804997,-1.8072757869958878,0.0,43736.94921875
1716287314660249855,-6.014898642897606,-1.057684700936079,0.0,44442.9443359375
1716287314670327603,2.6069049909710884,-0.4883327381685376,0.0,43597.4140625
1716287314680498922,-14.136168211698532,-1.8662161566317081,0.0,44554.0390625
1716287314691058052,-3.071868270635605,-3.161175437271595,0.0,43984.1162109375
1716287314701642619,-6.340392753481865,-3.35352536290884,0.0,44240.2001953125
1716287314712139622,-3.28488327562809,-2.566845864057541,0.0,44007.55859375
1716287314722585703,-6.025597974658012,-3.260125480592251,0.0,43701.72265625
1716287314732906568,-4.63416013866663,-0.53963593672961,0.0,44457.7099609375
1716287314743282286,-5.8386413007974625,-3.9313720911741257,0.0,44229.29296875
1716287314754545341,-2.4311899580061436,-4.024616405367851,0.0,43989.65234375
1716287314765930115,-5.753227695822716,-5.169800296425819,0.0,43803.48046875
1716287314776217806,-3.2035939022898674,-0.8253896422684193,0.0,44354.4228515625
1716287314783667154,-4.6107156202197075,-3.5011467710137367,0.0,44106.919921875
1716287314793918071,-3.1347590312361717,-4.058910459280014,0.0,44074.953125
1716287314803380647,-2.7874045819044113,-4.182748049497604,0.0,43624.169921875
1716287314814237986,-3.6462505906820297,-1.2980968784540892,0.0,44468.552734375
1716287314826676582,-5.3085653856396675,-4.653457626700401,0.0,44196.0302734375
1716287314838104781,-0.776169179007411,-3.1370972469449043,0.0,43952.572265625
1716287314848325289,-6.80640310049057,-5.185968652367592,0.0,44016.4169921875
1716287314859029714,-1.9814004376530647,-4.628462456166744,0.0,44103.90234375
1716287314870069692,-3.9819639176130295,-4.467870891094208,0.0,44147.291015625
1716287314880350896,-4.560797363519669,-5.693223997950554,0.0,43925.6962890625
1716287314891578251,-4.41558089107275,-5.247911922633648,0.0,44193.0595703125
1716287314901334584,-1.3986618630588055,-2.4875414930284023,0.0,43986.7265625
1716287314911954634,-2.349346373230219,-4.9593498185276985,0.0,44089.8876953125
1716287314922649794,-4.384864568710327,-6.039945110678673,0.0,43932.3505859375
1716287314933204641,-2.3485827818512917,-3.2060102373361588,0.0,44124.7861328125
1716287314943325463,-6.788878887891769,-4.867175370454788,0.0,44289.1904296875
1716287314954013256,1.524442881345749,-2.5313884019851685,0.0,43812.896484375
1716287314957556787,-60.96733510494232,-47.93658971786499,0.0,41282.921875
1716287314962330491,-5.314372032880783,-0.9699857700616121,0.0,43970.435546875
1716287314973623738,0.034630000591278076,-5.891842246055603,0.0,44108.4462890625
1716287314985138974,-2.3758551478385925,-4.22403160482645,0.0,44127.7041015625
1716287314996249293,-0.8761815447360277,-1.9652236998081207,0.0,44018.9892578125
1716287315000541361,-30.557143986225128,-62.790470123291016,0.0,36325.5556640625
1716287315006484008,-1.1877346225082874,-3.7754204124212265,0.0,44148.587890625
1716287315017615695,-4.150399267673492,-0.9169956296682358,0.0,43956.748046875
1716287315031649762,1.2711115926504135,-6.209848970174789,0.0,44061.2373046875
1716287315039865881,-1.3062384724617004,-2.953380011022091,0.0,44131.466796875
1716287315048810036,0.7293442636728287,-4.407629147171974,0.0,43816.9111328125
1716287315059911995,-1.4318880625069141,-1.891775093972683,0.0,44114.8564453125
1716287315069857713,1.0476910416036844,-1.1512487009167671,0.0,43955.1103515625
1716287315080367032,0.49647496081888676,-3.1465644389390945,0.0,43880.365234375
1716287315090783924,-2.1844850666821003,0.12161460472270846,0.0,43874.947265625
1716287315101100689,0.1518101489637047,-4.489847235381603,0.0,44235.021484375
1716287315111632824,0.5720936413854361,1.7255114950239658,0.0,44007.6708984375
1716287315122193938,-0.1583911059424281,-4.846947155892849,0.0,43887.4912109375
1716287315132224313,0.9737948421388865,1.5099906362593174,0.0,43983.513671875
1716287315142946523,0.26791359996423125,-2.8288041427731514,0.0,43963.126953125
1716287315153258955,-0.4126992216333747,-1.040175324305892,0.0,44136.0068359375
1716287315163763859,1.4429444633424282,-2.2494924254715443,0.0,43778.123046875
1716287315174308781,-1.1952349171042442,-1.1706994101405144,0.0,44093.095703125
1716287315185018618,0.07195142505224794,1.2954509630799294,0.0,43986.4619140625
1716287315195146894,-0.18941175425425172,-1.7664183676242828,0.0,44018.763671875
1716287315205449398,0.33953960286453366,-0.6654804479330778,0.0,43866.7900390625
1716287315215943929,-0.2619311003945768,-2.4915131740272045,0.0,43960.0546875
1716287315225942545,-1.0809100326150656,-0.43524633161723614,0.0,44117.60546875
1716287315236734079,0.13553300639614463,1.7621764540672302,0.0,43971.6015625
1716287315247132557,-0.28236177982762456,-3.604256585240364,0.0,43931.40625
1716287315257133023,0.8991766255348921,2.3224233649671078,0.0,43918.3876953125
1716287315267640513,-0.10615763138048351,-1.0331877507269382,0.0,44001.9677734375
1716287315278599166,-1.4419213682413101,-0.5628582928329706,0.0,44098.2626953125
1716287315285910480,2.5284616090357304,-0.1507646741811186,0.0,43770.6455078125
1716287315297945880,-1.7823020741343498,-0.18032040679827332,0.0,44110.6279296875
1716287315309723924,-0.8864890225231647,3.1193507462739944,0.0,43803.96875
1716287315319707182,-0.36133479326963425,-3.0802927538752556,0.0,44154.0234375
1716287315330461935,2.1019923873245716,1.4193705283105373,0.0,43780.6025390625
1716287315341140975,-1.0716974828392267,0.10357424500398338,0.0,44060.91015625
1716287315351614008,-8.290412351489067,0.3292998718097806,0.0,44149.580078125
1716287315362256305,4.6538277715444565,-0.049568479880690575,0.0,43798.4697265625
1716287315372624358,1.6279060766100883,2.422818783670664,0.0,43863.01171875
1716287315381954873,0.3401486319489777,0.6347204139456153,0.0,43954.9013671875
1716287315394319480,-4.475999660789967,2.5641188956797123,0.0,43980.5654296875
1716287315404547199,1.7454040981829166,0.7679275888949633,0.0,44033.0576171875
1716287315415110503,-0.027345623821020126,-0.23188028018921614,0.0,43899.263671875
1716287315425671829,3.581712618470192,3.9731431379914284,0.0,43893.1953125
1716287315435932763,-4.2887090519070625,4.022579938173294,0.0,43954.0634765625
1716287315445851155,2.277904227375984,2.0004322193562984,0.0,44053.5361328125
1716287315456976565,0.5904330359771848,1.2365081626921892,0.0,43939.9990234375
1716287315467455530,3.4642573446035385,4.655172564089298,0.0,43783.8486328125
1716287315477328022,-0.3477788041345775,2.3174916207790375,0.0,44056.3369140625
1716287315488683598,3.6310233548283577,4.773618578910828,0.0,43825.65234375
1716287315493358619,20.683712661266327,31.304152607917786,0.0,43036.216796875
1716287315498334477,1.6621671058237553,5.5413928627967834,0.0,43917.0703125
1716287315509530788,1.5646488592028618,2.762132305651903,0.0,43943.41015625
1716287315520253548,-3.2702072337269783,1.7098872922360897,0.0,44176.666015625
1716287315530900026,4.816211722791195,4.935794658958912,0.0,43646.623046875
1716287315540869863,0.06713669223245233,6.729330494999886,0.0,43724.171875
1716287315551390185,0.8369104005396366,0.523479818366468,0.0,44136.4921875
1716287315562111467,0.8419713098555803,4.642890729010105,0.0,43933.724609375
1716287315572004615,-2.291142102330923,1.2345078215003014,0.0,43978.9365234375
1716287315582896864,4.946178160607815,4.838623590767384,0.0,43707.7822265625
1716287315593534574,-1.5533539094030857,1.7722276970744133,0.0,44041.37890625
1716287315603724117,2.1816883608698845,3.735678791999817,0.0,43784.703125
1716287315614442996,-1.118005570024252,1.893972996622324,0.0,44052.2216796875
1716287315624587375,2.9717491194605827,5.929379761219025,0.0,43722.7646484375
1716287315635255858,0.19699676893651485,4.198315925896168,0.0,43957.3828125
1716287315645740392,0.6557702226564288,2.1049409732222557,0.0,43897.77734375
1716287315656081775,3.0360430106520653,6.118714883923531,0.0,43772.6279296875
1716287315666588290,-0.9247816633433104,2.0901351794600487,0.0,44000.4892578125
1716287315676772660,1.2317693699151278,4.319562166929245,0.0,43881.15625
1716287315687395426,-0.047012921422719955,0.8978785201907158,0.0,43932.6962890625
1716287315698442211,2.3504281416535378,5.116152428090572,0.0,43773.5341796875
1716287315708388560,-1.586458906531334,1.7353005520999432,0.0,44013.80859375
1716287315719535975,2.1283102221786976,2.5869344361126423,0.0,43765.69140625
1716287315729967520,-2.326086927205324,1.124588716775179,0.0,44051.712890625
1716287315740354337,1.2491909880191088,4.392983615398407,0.0,43760.9111328125
1716287315751218365,1.2945571169257164,3.064989745616913,0.0,43781.6728515625
1716287315761925582,-1.9524627551436424,1.149792093783617,0.0,44006.4296875
1716287315771829971,0.5355834122747183,2.2232823818922043,0.0,43768.0048828125
1716287315783246653,2.934121750295162,-0.852639963850379,0.0,43699.1748046875
1716287315793113581,-0.6870736554265022,5.420031622052193,0.0,44083.9619140625
1716287315803591495,-0.739039946347475,1.8662081100046635,0.0,43921.1533203125
1716287315814227379,-1.185037326067686,0.7863268721848726,0.0,43904.6142578125
1716287315824604043,1.1835420783609152,0.5163778737187386,0.0,43792.5654296875
1716287315834938962,-2.2708024084568024,-0.5726955458521843,0.0,44023.388671875
1716287315845863063,1.3827401865273714,0.951972221955657,0.0,43780.142578125
1716287315855946298,1.4428120292723179,2.512254696339369,0.0,43799.2685546875
1716287315865644244,-1.505662053823471,-1.4768722280859947,0.0,44013.2109375
1716287315876412407,2.1740038320422173,0.25453132577240467,0.0,43762.1181640625
1716287315886585771,-1.7100554332137108,-2.0365436375141144,0.0,44026.0478515625
1716287315896090042,1.135423667728901,0.020025121048092842,0.0,43840.357421875
1716287315907676696,2.3467548564076424,-0.6493572285398841,0.0,43785.921875
1716287315918066120,-0.7277712319046259,-2.333626449108124,0.0,44003.990234375
1716287315928580300,2.4519792571663857,-1.1029929108917713,0.0,43790.087890625
1716287315938984889,2.3823891766369343,-1.936957910656929,0.0,43846.06640625
1716287315949102196,-0.6730076903477311,-4.10734947770834,0.0,44030.8583984375
1716287315959051667,3.5446709766983986,-2.013742681592703,0.0,43758.123046875
1716287315969938612,-0.25551812723279,-3.5775991156697273,0.0,44016.197265625
1716287315980311551,7.362251356244087,-6.336237341165543,0.0,43489.9287109375
1716287315990826444,2.083069570362568,1.7067179270088673,0.0,44121.3662109375
1716287316001396505,7.490410655736923,-2.791531663388014,0.0,43470.5263671875
1716287316011831745,1.4979240484535694,-0.6508867163211107,0.0,44303.52734375
1716287316022145497,1.7814957350492477,-4.849542863667011,0.0,43942.1484375
1716287316032710604,4.738337472081184,-1.5115230157971382,0.0,43846.154296875
1716287316043281163,-2.1987138502299786,-4.418474994599819,0.0,44174.8564453125
1716287316052385425,5.369465611875057,-1.5530496463179588,0.0,43708.587890625
1716287316063759657,2.9218972474336624,-3.0196010693907738,0.0,44011.1904296875
1716287316074311055,5.060263574123383,-2.7892452478408813,0.0,43691.3623046875
1716287316083721482,-1.832055039703846,2.6990252919495106,0.0,44182.1142578125
1716287316094615675,4.64348953217268,-3.9178648218512535,0.0,43996.73828125
1716287316105240762,3.6839869245886803,-1.7715408839285374,0.0,44002.5029296875
1716287316116180133,-2.456804383546114,-3.1470348313450813,0.0,44223.7099609375
1716287316126366085,5.693427845835686,-0.9259986318647861,0.0,43771.9560546875
1716287316136986888,4.7775667905807495,-4.872726872563362,0.0,43776.6279296875
1716287316147394624,3.1511764973402023,2.5642617233097553,0.0,44298.0068359375
1716287316158551961,-1.3016414176672697,-1.8603605590760708,0.0,43947.4384765625
1716287316168915879,4.56506073474884,-3.6257028579711914,0.0,44000.505859375
1716287316180977976,0.4874207451939583,-3.0845775827765465,0.0,44126.841796875
1716287316185774224,48.86262238025665,-12.478612661361694,0.0,43425.638671875
1716287316190342606,0.07813827542122453,-3.8433614373207092,0.0,44161.140625
1716287316200210208,3.945988118648529,-3.839724026620388,0.0,43848.802734375
1716287316211401522,1.2415683176368475,-3.177378997206688,0.0,44158.81640625
1716287316221261454,7.9881227016448975,-8.322463408112526,0.0,43794.1669921875
1716287316232134068,2.7001467905938625,1.361133987084031,0.0,44250.009765625
1716287316246085283,3.364684022963047,-2.0148687064647675,0.0,44038.9482421875
1716287316253431641,2.0728453248739243,-4.1925133019685745,0.0,44102.7265625
1716287316263256331,4.6258144453167915,-1.7118826881051064,0.0,43982.263671875
1716287316273727056,5.060796327888966,-3.994065038859844,0.0,44185.7353515625
1716287316284485643,5.940986350178719,-5.521217621862888,0.0,43855.78125
1716287316294938818,2.6079242303967476,3.0474967136979103,0.0,44307.6318359375
1716287316305598508,3.4386543184518814,-3.3427928388118744,0.0,44294.59375
1716287316316111387,4.236158542335033,0.18792698392644525,0.0,44001.9423828125
1716287316326846184,4.12592276930809,-4.512927643954754,0.0,43885.9111328125
1716287316336954621,2.5953131541609764,5.3402794897556305,0.0,44406.6298828125
1716287316345562190,1.8735100887715816,-2.2988076880574226,0.0,44329.8779296875
1716287316358897389,1.7074749805033207,1.0388660710304976,0.0,44077.59375
1716287316369206728,-1.8481090664863586,-0.7897797133773565,0.0,44301.388671875
1716287316379492654,1.195603385567665,1.0935423150658607,0.0,44081.6201171875
1716287316390323308,-0.08131803420837969,-2.219871450215578,0.0,44285.73046875
1716287316400809297,-2.6368119567632675,-1.5466326288878918,0.0,44319.5380859375
1716287316411334226,1.3573804032057524,-0.6397780124098063,0.0,44081.5087890625
1716287316422070141,1.1075321305543184,-1.9998692907392979,0.0,44424.87109375
1716287316432626360,-2.7990887872874737,-1.9612210057675838,0.0,44331.0732421875
1716287316442760246,0.7940179388970137,-1.44758652895689,0.0,44115.1396484375
1716287316453556558,10.145114287734032,4.1293757781386375,0.0,43779.888671875
1716287316464508819,-4.21962708234787,-7.285233736038208,0.0,44579.193359375
1716287316474684415,-0.662812446244061,3.2019295915961266,0.0,44448.9423828125
1716287316485233462,1.2657455820590258,-0.7518700417131186,0.0,44154.6640625
1716287316495466402,-1.8901907466351986,-2.4464000947773457,0.0,44371.125
1716287316506152190,-0.3011561441235244,-2.7162928506731987,0.0,44492.17578125
1716287316516658886,1.7610489204525948,-0.7343772612512112,0.0,44175.3583984375
1716287316527218562,-4.213884137570858,-3.4282369539141655,0.0,44513.640625
1716287316537523028,3.1971311196684837,-0.025282418355345726,0.0,44079.4404296875
1716287316548178953,-0.911866994574666,-1.542706210166216,0.0,44539.408203125
1716287316558678137,4.204356260597706,0.4434176394715905,0.0,43929.974609375
1716287316569001504,-0.7617740146815777,2.214693780988455,0.0,44699.7109375
1716287316579833447,1.5589169785380363,1.161853652447462,0.0,44250.1435546875
1716287316590491234,0.164525150321424,0.5878456681966782,0.0,44574.755859375
1716287316600686677,-5.21689485758543,0.7912030443549156,0.0,44402.810546875
1716287316611474544,1.9987410865724087,-1.428867895156145,0.0,44330.0625
1716287316621726882,-0.7164628710597754,-0.021328842267394066,0.0,44578.10546875
1716287316632167537,-4.879394173622131,-1.8146044202148914,0.0,44607.07421875
1716287316642999207,2.621647585183382,0.11308083194307983,0.0,44144.3544921875
1716287316653100804,-1.106586903333664,0.5100988643243909,0.0,44368.3017578125
1716287316663587431,-5.251685120165348,-4.334331415593624,0.0,44779.4853515625
1716287316674282032,2.7709017880260944,-0.7532569114118814,0.0,44131.9296875
1716287316684719099,1.2992638070136309,-3.9290982484817505,0.0,44173.6220703125
1716287316693766890,-0.6346264528110623,3.9231524616479874,0.0,44570.740234375
1716287316705920965,-1.041161036118865,-2.0692753046751022,0.0,44604.759765625
1716287316716171834,9.86480601131916,4.171958193182945,0.0,43946.572265625
1716287316726778464,-10.60313768684864,-2.4218493327498436,0.0,44679.818359375
1716287316737522639,0.5355738569051027,-3.332623578608036,0.0,44497.916015625
1716287316747919706,4.230610728263855,-1.6903961822390556,0.0,44177.6181640625
1716287316757797758,-1.2242098990827799,0.9122933819890022,0.0,44814.083984375
1716287316769101094,4.060903340578079,-1.1533658858388662,0.0,44017.314453125
1716287316779643824,-0.9624437335878611,0.7696871180087328,0.0,44792.087890625
1716287316789480339,-1.845024861395359,-2.2930794954299927,0.0,44621.0966796875
1716287316800288819,-3.943033665418625,0.8554134517908096,0.0,44326.7021484375
1716287316810833774,-0.17517879023216665,-5.270826369524002,0.0,44545.10546875
1716287316820900389,-0.7761448714882135,-0.16601084265857935,0.0,44439.9599609375
1716287316824608371,-24.490266144275665,-6.3932302594184875,0.0,46468.0908203125
1716287316829232748,-0.9170961286872625,0.008764872327446938,0.0,44470.6875
1716287316840714789,-1.2132963258773088,-2.0992684364318848,0.0,44475.5361328125
1716287316851741320,-3.12189482152462,-1.8156756274402142,0.0,44607.3544921875
1716287316862587078,1.0116213653236628,-0.18809478962793946,0.0,44310.369140625
1716287316873233254,-2.126203514635563,0.39972768165171146,0.0,44724.203125
1716287316887794180,-4.318075217306614,0.09375434252433479,0.0,44411.353515625
1716287316896399945,0.20284566096961498,-1.8536620773375034,0.0,44557.7685546875
1716287316904520484,-0.13743996270932257,-0.5225517740473151,0.0,44499.4912109375
1716287316912046456,-1.7497561499476433,0.9939482063055038,0.0,44668.9736328125
1716287316924625327,-2.0869815722107887,-0.0530747976154089,0.0,44569.2568359375
1716287316935173872,-3.5717860981822014,3.4543871507048607,0.0,44394.5859375
1716287316945740296,-0.23732044966891408,-2.6384482719004154,0.0,44591.2451171875
1716287316956047191,-4.92624431848526,1.8533281423151493,0.0,44584.765625
1716287316966734280,-2.047378085553646,-2.346543800085783,0.0,44664.650390625
1716287316977239975,0.9058863390237093,2.1422446332871914,0.0,44380.1416015625
1716287316987428882,-2.367577515542507,-0.43568973429501057,0.0,44576.0
1716287316998173351,-2.1705630607903004,0.42284953873604536,0.0,44625.1494140625
1716287317008495223,-3.049665614962578,-0.9138488117605448,0.0,44615.4794921875
1716287317018417270,0.6992414966225624,0.3993756417185068,0.0,44346.31640625
1716287317029470996,-1.6134746186435223,0.19931931048631668,0.0,44605.580078125
1716287317039933774,-1.4572171680629253,1.3942233100533485,0.0,44652.759765625
1716287317054171557,-0.6785902054980397,2.5005503743886948,0.0,44526.908203125
1716287317063898819,0.05817912518978119,0.13122110394760966,0.0,44529.708984375
1716287317071462567,-1.6330009326338768,3.7749138101935387,0.0,44678.0625
1716287317079351438,-0.8969088178128004,0.5983034754171968,0.0,44540.85546875
1716287317091452692,0.049633439630270004,4.052879847586155,0.0,44527.5869140625
1716287317102656468,-0.8570451568812132,1.1082976497709751,0.0,44527.802734375
1716287317112904446,-1.1066159047186375,4.707760624587536,0.0,44602.90234375
1716287317123160174,-2.08150802180171,2.267710492014885,0.0,44602.078125
1716287317133376856,-3.1171895563602448,5.489326491951942,0.0,44394.9541015625
1716287317144258598,-0.6988133490085602,-1.596430018544197,0.0,44608.90234375
1716287317154369649,-0.6818888615816832,4.336819499731064,0.0,44524.1806640625
1716287317164914204,-4.0009090304374695,0.3551140381023288,0.0,44593.1474609375
1716287317175320519,0.5553286615759134,5.0863949954509735,0.0,44508.029296875
1716287317185832635,-1.9289994612336159,0.15519936103373766,0.0,44517.98828125
1716287317196691193,-1.4067549258470535,3.5360409691929817,0.0,44518.3193359375
1716287317205828598,-4.245817847549915,2.144153695553541,0.0,44677.7470703125
1716287317217232199,0.3135173977352679,3.6853162944316864,0.0,44423.740234375
1716287317227610070,-2.7153359726071358,2.3545377887785435,0.0,44593.732421875
1716287317237601007,-0.9913930669426918,4.97661218047142,0.0,44520.2138671875
1716287317248483982,-2.2686244547367096,5.979431793093681,0.0,44623.76953125
1716287317259009657,-0.823597339913249,2.867203988134861,0.0,44507.73828125
1716287317268452612,-0.9880522079765797,5.147105120122433,0.0,44569.4716796875
1716287317279290750,-0.43138671666383743,3.282840773463249,0.0,44485.076171875
1716287317290243347,-2.2469121403992176,7.244609668850899,0.0,44656.2998046875
1716287317299522788,-1.2437032721936703,2.54797400906682,0.0,44526.759765625
1716287317311926670,-0.392988589592278,5.781470686197281,0.0,44522.634765625
1716287317321715182,-0.8649243973195553,2.8105740062892437,0.0,44499.6572265625
1716287317331815072,-0.9022136405110359,6.594940423965454,0.0,44572.044921875
1716287317342426182,-0.6492146523669362,5.188985802233219,0.0,44531.595703125
1716287317352992447,0.5904732691124082,3.193468227982521,0.0,44466.1484375
1716287317364513246,-1.2373473588377237,2.420138753950596,0.0,44590.5732421875
1716287317374211398,-0.5809218809008598,5.5254897102713585,0.0,44536.9228515625
1716287317384629722,0.7005656696856022,4.871114194393158,0.0,44469.169921875
1716287317395736568,-3.4150374680757523,3.0958428606390953,0.0,44394.3642578125
1716287317406691476,1.661406196653843,3.632858656346798,0.0,44590.1494140625
1716287317418401066,0.42584866750985384,4.087231568992138,0.0,44500.6298828125
1716287317427093068,0.5920629808679223,1.7280572466552258,0.0,44438.5966796875
1716287317436910571,-2.1515140123665333,0.5037947511300445,0.0,44525.6181640625
1716287317447041184,0.8438058570027351,5.925471782684326,0.0,44506.583984375
1716287317458881016,0.30719846952706575,4.530710689723492,0.0,44430.3447265625
1716287317469166239,-0.2378531196154654,1.4342966862022877,0.0,44474.1162109375
1716287317479168911,-0.38347290828824043,3.9775969460606575,0.0,44473.8798828125
1716287317490607380,0.1450982561800629,5.490719899535179,0.0,44494.0078125
1716287317500136534,0.656315884552896,1.6584386676549911,0.0,44419.3525390625
1716287317510921910,0.20095034502446651,3.3919211849570274,0.0,44494.1298828125
1716287317522549702,-0.32765511190518737,2.646625153720379,0.0,44533.6572265625
1716287317533028256,2.464031260460615,2.6278698071837425,0.0,44373.625
1716287317541239903,0.1533557614311576,1.3955375086516142,0.0,44543.37109375
1716287317554550600,1.7448911257088184,3.7539734691381454,0.0,44399.8974609375
1716287317564071880,1.5965414978563786,4.8703209310770035,0.0,44484.2783203125
1716287317574035890,0.5819372646510601,0.38524920120835304,0.0,44476.671875
