pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715249133450907009,0.02946571074426174,-0.017760228365659714,0.023191766813397408,1715249133444135478,-0.2126176655292511,-0.00560727808624506,0.0023876039776951075,0.9771153926849365,1715249133448993819,-0.0522649809718132,-0.00657369801774621,0.0006374552031047642,1715249133450014686,0.015534245409071445,0.014233202673494816,0.15946835279464722,1715249133445571116,0.00030605774372816086,-0.0006479426519945264,-0.0016164765693247318,0.0,1715249133448111726,-2.426297664642334,3.4214956760406494,-0.0,0.0
1715249133462322741,0.02895042859017849,-0.017840446904301643,0.023203479126095772,1715249133452979106,-0.21264033019542694,-0.0056231096386909485,0.0023925669956952333,0.9771103858947754,1715249133459300801,-0.05236441269516945,-0.006670162081718445,0.000766442040912807,1715249133461235973,-0.010938256978988647,-0.11642678081989288,-0.21386072039604187,1715249133456238217,-0.0012211482971906662,0.0037236050702631474,0.0010462782811373472,0.0,1715249133458448000,-2.4320321083068848,3.4313597679138184,-0.0,0.0
1715249133473533563,0.02895399183034897,-0.017852505668997765,0.023208405822515488,1715249133463231021,-0.21266359090805054,-0.0056212292984128,0.0023851441219449043,0.9771053194999695,1715249133470994104,-0.05227934569120407,-0.006757219787687063,0.0008772789151407778,1715249133471898671,-0.04039128124713898,-0.12380734086036682,-0.08275962620973587,1715249133466362183,0.0017694078851491213,-0.001703952089883387,0.001262381672859192,0.0,1715249133469394684,-2.426846981048584,3.431123971939087,-0.0,0.0
1715249133483463897,0.02895399183034897,-0.017852505668997765,0.023208405822515488,1715249133475671284,-0.21268366277217865,-0.005634546745568514,0.0023862894158810377,0.9771009087562561,1715249133481512782,-0.052353259176015854,-0.006765948608517647,0.0007063438533805311,1715249133482554946,0.02405017614364624,-0.008445736020803452,0.04928221181035042,1715249133477151821,-0.0003453006793279201,0.0002816565684042871,-0.0002976891410071403,0.0,1715249133479072560,-2.4296371936798096,3.4398624897003174,-0.0,0.0
1715249133492076661,0.02923882007598877,-0.01782040111720562,0.023205669596791267,1715249133484769665,-0.21172675490379333,-0.005631241016089916,0.0023870873264968395,0.9773087501525879,1715249133489721147,-0.05025557801127434,-0.00638726819306612,0.0005235685966908932,1715249133490966577,-0.16124482452869415,0.05647340416908264,0.020434727892279625,1715249133486510759,-0.0017989902989938855,-0.0023853902239352465,-0.0002984927559737116,0.0,1715249133487564050,-2.40145206451416,3.363311767578125,-0.0,0.0
1715249133502924611,0.029361853376030922,-0.017799479886889458,0.023205306380987167,1715249133493502193,-0.21274782717227936,-0.005486888345330954,0.0023556246887892485,0.9770878553390503,1715249133500198332,-0.04931962117552757,-0.006017064210027456,0.0005098964902572334,1715249133502060288,-0.11387607455253601,0.1245480552315712,-0.12029470503330231,1715249133497373834,0.0007893059519119561,0.0016838049050420523,0.0006639324710704386,0.0,1715249133498982900,-2.3876137733459473,3.344896078109741,-0.0,0.0
1715249133510946720,0.029425084590911865,-0.017788657918572426,0.02320725843310356,1715249133504331972,-0.21179085969924927,-0.005486138630658388,0.00234997202642262,0.9772957563400269,1715249133508225026,-0.04891796410083771,-0.0058370716869831085,0.00048743211664259434,1715249133510040659,-0.10280665755271912,0.05403965711593628,0.06966447085142136,1715249133505481314,0.0003474219120107591,0.0008908950840122998,0.00014883089170325547,0.0,1715249133506895685,-2.379709005355835,3.339973211288452,-0.0,0.0
1715249133522345744,0.029453247785568237,-0.017780540511012077,0.023210011422634125,1715249133513943755,-0.21182425320148468,-0.005479224491864443,0.002345854649320245,0.977288544178009,1715249133519985832,-0.049041997641325,-0.005763564258813858,0.0003400177229195833,1715249133521323732,0.14012731611728668,0.07298634946346283,-0.04299480468034744,1715249133515175245,0.0014816486509516835,0.0005814570467919111,0.0022430887911468744,0.0,1715249133518798470,-2.379364490509033,3.3449668884277344,-0.0,0.0
1715249133532604497,0.029465574771165848,-0.017771190032362938,0.02320530079305172,1715249133523349367,-0.21185915172100067,-0.005486288573592901,0.0023526782169938087,0.9772809147834778,1715249133528647301,-0.04918256029486656,-0.0059117963537573814,0.00017670655506663024,1715249133530379532,-0.044834282249212265,-0.02357218787074089,0.033211950212717056,1715249133524256003,0.0010417033918201923,0.005899929907172918,0.0007731294608674943,0.0,1715249133526484069,-2.3867433071136475,3.351630687713623,-0.0,0.0
1715249133543451186,0.029466159641742706,-0.017759647220373154,0.0232147965580225,1715249133533947507,-0.21188999712467194,-0.005484692752361298,0.0023574717342853546,0.9772742390632629,1715249133540167725,-0.04925767332315445,-0.006015467457473278,0.0003208000853192061,1715249133542418376,-0.08673850446939468,-0.11155043542385101,-0.11378201842308044,1715249133535417162,1.1584610547288321e-05,0.004129314795136452,0.0012959615560248494,0.0,1715249133538782037,-2.3912105560302734,3.3535890579223633,-0.0,0.0
