send_msg.time,send_msg.r,send_msg.p,send_msg.y,send_msg.thrust
1716287476259310774,1.0689244978129864,20.21218702197075,0.0,43160.3798828125
1716287476269977566,-0.2964044432155788,15.472954362630844,0.0,44112.2001953125
1716287476280486568,0.25645991787314415,16.284859031438828,0.0,44056.2900390625
1716287476291607267,-0.10608219425193965,13.975692987442017,0.0,44109.3291015625
1716287476302421170,0.1411592646036297,17.259812504053116,0.0,43208.333984375
1716287476313190827,-0.6196883507072926,13.65852177143097,0.0,44138.9013671875
1716287476323605699,-0.3015280491672456,13.9681975543499,0.0,44087.837890625
1716287476334313346,0.9617782104760408,18.279797583818436,0.0,43428.197265625
1716287476344803830,-0.46041165478527546,15.564810633659363,0.0,43937.0615234375
1716287476354977796,-1.1705092247575521,13.699340969324112,0.0,44127.3134765625
1716287476365790830,-0.9898408222943544,13.860729485750198,0.0,44104.4921875
1716287476376414186,-0.7239750679582357,13.960846960544586,0.0,44109.7744140625
1716287476380918264,3.3917679637670517,16.424856930971146,0.0,32430.451385498047
1716287476387171302,-1.2963552866131067,14.42828893661499,0.0,44057.8046875
1716287476397495620,-1.65821872651577,14.084313064813614,0.0,44100.908203125
1716287476408411258,-1.7733870819211006,13.755955696105957,0.0,44124.455078125
1716287476418483254,0.27570304926484823,17.46603548526764,0.0,42940.6083984375
1716287476429094080,-0.9154708776623011,13.70662048459053,0.0,44082.544921875
1716287476439932572,-0.7485713437199593,13.693049848079681,0.0,44088.234375
1716287476450534527,-1.0402332432568073,13.412155508995056,0.0,44096.6435546875
1716287476460919021,0.9379757847636938,15.174677968025208,0.0,42731.73828125
1716287476471799076,-0.4151733499020338,12.528127580881119,0.0,44094.2919921875
1716287476482258657,-1.1588769871741533,11.962527483701706,0.0,44162.9521484375
1716287476492559040,-0.42286957148462534,12.93217420578003,0.0,42910.8173828125
1716287476503038507,-1.5716561302542686,12.286302298307419,0.0,44063.337890625
1716287476513782835,-1.6832375340163708,11.872228235006332,0.0,44131.4970703125
1716287476524159620,-1.5142151154577732,12.338522225618362,0.0,44076.4677734375
1716287476534756825,-0.7284586317837238,12.29428455233574,0.0,44064.359375
1716287476539374606,-1.6730724647641182,10.586365833878517,0.0,32307.555206298828
1716287476543386781,-0.781173761934042,11.28537967801094,0.0,44033.78515625
1716287476552145813,-2.0613998360931873,10.426660403609276,0.0,44087.794921875
1716287476562430044,-0.49784104339778423,11.89930111169815,0.0,44178.8828125
1716287476572892749,-0.3945682430639863,13.254725933074951,0.0,43925.3876953125
1716287476583239950,-2.8502708673477173,9.922002777457237,0.0,42436.4052734375
1716287476593447455,-3.0511746928095818,9.862128496170044,0.0,44124.685546875
1716287476603710448,-2.4157622270286083,9.955496191978455,0.0,44038.5244140625
1716287476614123021,-0.7317407336086035,11.71134665608406,0.0,44154.255859375
1716287476624414978,-3.765956237912178,9.215811342000961,0.0,42110.2412109375
1716287476634603552,-2.625954207032919,8.67978997528553,0.0,44026.296875
1716287476645133328,-2.57852453738451,8.795865252614021,0.0,44025.7509765625
1716287476655360406,-3.329232595860958,7.448637932538986,0.0,44039.92578125
1716287476665469520,-5.754701569676399,6.929755881428719,0.0,42203.482421875
1716287476676197073,-2.345037069171667,7.686789259314537,0.0,43950.333984375
1716287476686379066,-3.5086653381586075,6.913836970925331,0.0,44024.728515625
1716287476696545062,-4.045025333762169,6.623441576957703,0.0,44005.7890625
1716287476707203832,-3.695407770574093,6.3241975754499435,0.0,42081.3134765625
1716287476717406086,-1.8064872175455093,7.341442778706551,0.0,43754.58984375
1716287476727702793,-3.8504082709550858,5.050607956945896,0.0,43924.890625
1716287476738673271,-3.569694310426712,5.095376707613468,0.0,43840.82421875
1716287476749182126,-4.955060966312885,4.354630708694458,0.0,41754.3564453125
1716287476760318453,-3.1950054690241814,4.5050496608018875,0.0,44029.2451171875
1716287476771972605,-3.58684703707695,6.214391961693764,0.0,43634.5146484375
1716287476782829488,-3.571452833712101,3.5074010118842125,0.0,43777.87109375
1716287476793238156,-7.574997469782829,1.3989740051329136,0.0,41666.2900390625
1716287476803542333,-3.9386670291423798,2.6116003654897213,0.0,43650.943359375
1716287476813937501,-4.357662945985794,2.3587790317833424,0.0,43759.37890625
1716287476824409006,-4.8879071697592735,1.8320015631616116,0.0,43725.9306640625
1716287476835022227,-6.150321364402771,-1.309137437492609,0.0,41304.86328125
1716287476845096988,-3.1974486261606216,1.3407076243311167,0.0,43545.23046875
1716287476855641671,-4.658433459699154,1.0253178980201483,0.0,43686.1689453125
1716287476866091198,-1.9889374449849129,0.5662012891843915,0.0,43495.5498046875
1716287476876340960,-6.157604902982712,-3.550873249769211,0.0,41147.6513671875
1716287476886777947,-3.038519360125065,-0.08720456098672003,0.0,43442.39453125
1716287476897511865,-1.3648827094584703,-0.26220476953312755,0.0,43628.044921875
1716287476907728988,-0.6927481200546026,1.686717700213194,0.0,43228.30078125
1716287476918272941,-4.054795950651169,-7.298096269369125,0.0,40737.05810546875
1716287476928829314,-1.7698267847299576,-1.0305203776806593,0.0,43310.421875
1716287476938689246,-2.713543251156807,-1.9394071027636528,0.0,43343.353515625
1716287476949487011,-1.245126100257039,-1.7998842895030975,0.0,43285.142578125
1716287476960285892,-3.3836351707577705,-11.508469730615616,0.0,40598.49560546875
1716287476972787803,-1.387536060065031,-2.3414739221334457,0.0,43194.1650390625
1716287476981536048,-0.8033945225179195,-3.338562324643135,0.0,43204.5908203125
1716287476991746898,-2.570897676050663,-3.0512940511107445,0.0,43191.2138671875
1716287477001769328,1.102056484669447,-16.979126036167145,0.0,40039.57275390625
1716287477012498942,-1.3462577853351831,-3.3953815698623657,0.0,43093.705078125
1716287477022716123,-2.266733832657337,-4.192348346114159,0.0,43129.0830078125
1716287477033111510,-0.8543336950242519,-3.6923208832740784,0.0,43079.1396484375
1716287477043803594,1.942421067506075,-18.2113878428936,0.0,39754.28564453125
1716287477054484609,-0.535828247666359,-4.063469208776951,0.0,42987.134765625
1716287477064807562,-0.6734926672652364,-4.277783073484898,0.0,42976.6416015625
1716287477075255188,-2.1577813290059566,-4.442671202123165,0.0,42998.830078125
1716287477085527821,8.26429970562458,-20.904867500066757,0.0,38906.05517578125
1716287477096088996,-1.1508643068373203,-4.168626889586449,0.0,42890.099609375
1716287477106619795,-0.4380289977416396,-4.751253314316273,0.0,42837.2333984375
1716287477117071122,-0.24750245036557317,-4.931231550872326,0.0,42845.9111328125
1716287477127547147,13.913961946964264,-21.557352393865585,0.0,38864.0087890625
1716287477138097084,-0.26369029423221946,-1.6214841976761818,0.0,42668.5859375
1716287477148694128,1.2630226369947195,-4.55105222761631,0.0,42649.3701171875
1716287477159215810,1.359464731067419,-5.16082227230072,0.0,42604.6708984375
1716287477162670521,5.741095393896103,-22.64678657054901,0.0,32555.205627441406
1716287477167748221,1.7137528583407402,-5.700927972793579,0.0,42416.1513671875
1716287477179800656,1.4824587665498257,-4.998564049601555,0.0,42571.380859375
1716287477190648664,0.7452000584453344,-4.9106040224432945,0.0,42532.8955078125
1716287477201572514,17.080953419208527,-23.953647315502167,0.0,37867.13232421875
1716287477212183938,2.5385544262826443,-5.103708989918232,0.0,42259.361328125
1716287477221778683,3.326333463191986,-7.367342188954353,0.0,42474.615234375
1716287477232436933,4.686410576105118,-3.7500423565506935,0.0,42073.896484375
1716287477243153455,0.5405189702287316,-5.624587945640087,0.0,42324.1376953125
1716287477246802542,11.24539665877819,-21.758676320314407,0.0,32662.971061706543
1716287477251101193,1.431103516370058,-6.109987646341324,0.0,42134.966796875
1716287477262798564,4.444140717387199,-7.231473550200462,0.0,42319.484375
1716287477273969769,7.731739059090614,0.08439477940555662,0.0,41630.5419921875
1716287477284994632,17.41597071290016,-26.91708594560623,0.0,36516.81982421875
1716287477295377447,3.0442073196172714,-5.450294651091099,0.0,41993.5703125
1716287477305625134,1.7190114967525005,-4.482366889715195,0.0,42037.5380859375
1716287477316224829,5.175872482359409,-5.132258087396622,0.0,41960.70703125
1716287477326855515,17.461384534835815,-22.87179172039032,0.0,36006.57861328125
1716287477337292280,6.764741688966751,-4.058422967791557,0.0,41820.3955078125
1716287477347915276,3.7932172045111656,0.5802634824067354,0.0,41530.0556640625
1716287477358519568,2.010471560060978,-3.3426516875624657,0.0,41733.5087890625
1716287477369227287,15.813801437616348,-22.26259097456932,0.0,35894.992431640625
1716287477379935109,4.605407863855362,-1.5192952193319798,0.0,41396.3544921875
1716287477390428801,2.768837660551071,-3.843677267432213,0.0,41610.0751953125
1716287477400884700,-0.3285903646610677,-2.0395941473543644,0.0,41664.900390625
1716287477411319882,14.337785840034485,-19.300386160612106,0.0,35390.492919921875
1716287477421779039,1.8773657642304897,-1.1636094935238361,0.0,41476.9384765625
1716287477432348962,-0.3604445094242692,-0.9529312793165445,0.0,41522.19921875
1716287477442529760,-0.2149773552082479,-1.528968270868063,0.0,41381.9150390625
1716287477452945820,15.850386768579483,-16.571639478206635,0.0,35462.05126953125
1716287477463830986,3.3916328474879265,2.6591966673731804,0.0,40906.14697265625
1716287477473885536,2.64802610501647,0.5374139361083508,0.0,41025.5185546875
1716287477484205821,-0.8008529618382454,0.32871081260964274,0.0,41169.5830078125
1716287477488840138,8.776784017682076,-16.152976155281067,0.0,32464.024353027344
1716287477493966580,-2.006503064185381,-0.4957466572523117,0.0,41094.7060546875
1716287477505278066,1.5292279422283173,1.4197569340467453,0.0,40954.29052734375
1716287477515620140,-1.4321130327880383,1.5466044656932354,0.0,41197.12890625
1716287477526507094,2.54553085193038,1.0908870957791805,0.0,40905.3818359375
1716287477530741627,6.804106459021568,-9.454810917377472,0.0,32290.12127685547
1716287477534963376,-2.937297821044922,0.7976804953068495,0.0,41037.0244140625
1716287477546510069,2.4697167053818703,1.542986836284399,0.0,40718.08544921875
1716287477556763446,-1.7819374613463879,-0.31089042546227574,0.0,40901.08203125
1716287477566414734,11.28688171505928,-6.846964135766029,0.0,34748.57019042969
1716287477576269425,2.6150969602167606,2.2114387527108192,0.0,40611.03271484375
1716287477586321033,-0.9687640238553286,1.2609114032238722,0.0,40764.67822265625
1716287477596712454,4.339088648557663,1.3774926960468292,0.0,40380.9677734375
1716287477607198447,8.367389738559723,-6.641282290220261,0.0,34565.59387207031
1716287477617717169,0.8876738883554935,1.2832142226397991,0.0,40523.2626953125
1716287477628246734,2.60304294526577,1.866071317344904,0.0,40246.27880859375
1716287477638712296,-0.5775740230455995,0.8344434387981892,0.0,40487.73876953125
1716287477649456194,8.271421641111374,-4.411483146250248,0.0,34412.631591796875
1716287477660833204,3.471717908978462,2.227966357022524,0.0,40175.78564453125
1716287477672086915,-0.029056034982204437,5.816173776984215,0.0,40015.43603515625
1716287477682365721,-0.3950381325557828,4.289230406284332,0.0,40208.91748046875
1716287477692856570,3.240671418607235,5.859628915786743,0.0,39936.5791015625
1716287477702892928,4.516799412667751,-1.161301201209426,0.0,34397.93395996094
1716287477713351142,-4.692657440900803,2.4459952488541603,0.0,40159.41162109375
1716287477724018063,6.503955200314522,8.186405003070831,0.0,39838.3310546875
1716287477734126065,-2.4084817059338093,9.092364013195038,0.0,39683.42236328125
1716287477744613549,2.9443570598959923,2.213890962302685,0.0,34488.50769042969
1716287477755021744,0.9792687278240919,6.211394593119621,0.0,39656.97216796875
1716287477764713052,-2.448893878608942,6.88505083322525,0.0,39900.02099609375
1716287477775557589,0.9890443738549948,4.39695630222559,0.0,39732.82861328125
1716287477786406925,4.008284769952297,4.238198362290859,0.0,34901.05517578125
1716287477795842095,0.8073582407087088,3.7333737686276436,0.0,40025.1337890625
1716287477807374181,2.5565372966229916,6.384764537215233,0.0,39577.7763671875
1716287477817864457,-3.882873058319092,7.1406566351652145,0.0,39746.365234375
1716287477830046298,0.9177834447473288,5.168548040091991,0.0,35314.630126953125
1716287477839702504,-0.4836865235120058,5.862727537751198,0.0,39772.19287109375
1716287477849870308,1.0558879561722279,0.8324130065739155,0.0,40202.4619140625
1716287477860173721,1.227749241515994,7.333548367023468,0.0,35619.277587890625
1716287477870168303,0.03300374373793602,7.61748231947422,0.0,39474.880859375
1716287477881116367,0.3666611574590206,5.3219445794820786,0.0,39738.83642578125
1716287477891421847,-3.651401773095131,8.29624280333519,0.0,39547.49951171875
1716287477901289364,-0.7250259909778833,4.3235670402646065,0.0,39661.0517578125
1716287477904710420,-13.793678283691406,-6.783972457051277,0.0,32046.72149658203
1716287477909640631,2.525018323212862,8.736435547471046,0.0,39675.64794921875
1716287477921716655,-3.295457884669304,6.366880238056183,0.0,39413.87060546875
1716287477932352840,-2.4020816199481487,4.846262186765671,0.0,39970.48876953125
1716287477943140878,-2.9497580230236053,6.732563897967339,0.0,36836.723388671875
1716287477954040752,-2.072923108935356,2.797633185982704,0.0,39909.88720703125
1716287477964423731,-0.07943110016640276,2.484648395329714,0.0,39922.39111328125
1716287477975112635,-2.129184454679489,2.2512856498360634,0.0,39998.611328125
1716287477985570070,-5.27214165776968,7.491285055875778,0.0,37821.857421875
1716287477995954712,-0.6462701316922903,-1.2982959486544132,0.0,40055.88525390625
1716287478006854255,0.795137844979763,2.8216540440917015,0.0,40037.5693359375
1716287478016994586,-1.4769751578569412,0.1256333920173347,0.0,40170.939453125
1716287478027194091,-0.6238860078155994,3.58506940305233,0.0,38848.2646484375
1716287478037775101,2.6885655149817467,3.3349990099668503,0.0,40061.68212890625
1716287478047865657,1.2106540985405445,-3.3773889765143394,0.0,40497.22998046875
1716287478058756787,-1.566879115998745,5.474233031272888,0.0,39915.296875
1716287478066781260,-3.8687073066830635,4.1710324957966805,0.0,39238.2783203125
1716287478078771426,-0.4151096474379301,-1.1234949622303247,0.0,40427.56201171875
1716287478088712277,0.8127250894904137,1.724353451281786,0.0,40525.47216796875
1716287478099662559,-1.2928239908069372,-1.5459339134395123,0.0,40614.24853515625
1716287478111360375,0.6564835226163268,-2.713477872312069,0.0,39965.75341796875
1716287478121646077,-0.045483727008104324,5.631910711526871,0.0,40425.31005859375
1716287478132151619,-0.42899657506495714,-2.866199165582657,0.0,40706.71240234375
1716287478142773756,-5.426647961139679,-3.7319669499993324,0.0,40269.11767578125
1716287478153310520,1.8576986342668533,-0.03324120305478573,0.0,40830.48193359375
1716287478163905903,-0.12112216791138053,-5.842460095882416,0.0,40864.22021484375
1716287478174086950,1.8493789248168468,-3.8738983869552612,0.0,40956.19384765625
1716287478184587260,-5.713738203048706,1.0696263145655394,0.0,40620.74267578125
1716287478195347335,-1.2942246906459332,-2.763659991323948,0.0,41074.390625
1716287478205627118,2.712038028985262,0.4530007531866431,0.0,40974.2138671875
1716287478215623734,1.5118302963674068,-2.2783082351088524,0.0,41027.666015625
1716287478226521991,-3.2323914393782616,-2.1923120878636837,0.0,41098.3916015625
1716287478237104020,1.2988799158483744,-2.4775036610662937,0.0,41227.7763671875
1716287478247198102,0.9089520201086998,-1.0683869663625956,0.0,41138.0927734375
1716287478257737912,0.39013002533465624,1.178939826786518,0.0,41253.2802734375
1716287478268337777,0.21993969334289432,-7.253393903374672,0.0,41395.9580078125
1716287478277540278,1.7742537707090378,2.4413357488811016,0.0,41375.3828125
1716287478288319517,-2.9419470950961113,1.5255201235413551,0.0,41239.1220703125
1716287478299230163,4.51896395534277,-0.8498411625623703,0.0,41353.1328125
1716287478309848486,-4.686095081269741,1.0197878535836935,0.0,41472.7099609375
1716287478320088006,-2.4769061990082264,-2.5231530144810677,0.0,41464.6689453125
1716287478330324161,2.7479212917387486,1.797932144254446,0.0,41317.0283203125
1716287478342083103,-0.14830575906671584,-1.3640306051820517,0.0,41421.6767578125
1716287478351564510,0.810413109138608,-0.3860298916697502,0.0,41373.9716796875
1716287478361885328,-4.29914116859436,-2.491468582302332,0.0,41759.337890625
1716287478372066776,-0.8604724332690239,-1.8300725519657135,0.0,41545.669921875
1716287478382121522,-1.767620500177145,-3.6987263336777687,0.0,41463.47265625
1716287478393285990,0.8989990968257189,1.6096781194210052,0.0,41494.466796875
1716287478404140846,-4.155138060450554,-3.2616516575217247,0.0,41799.7841796875
1716287478414381725,-1.1306013073772192,-3.7015557289123535,0.0,41517.2900390625
1716287478425155996,0.4466524254530668,-0.09448775905184448,0.0,41501.693359375
1716287478435547905,-4.515269547700882,-2.267807051539421,0.0,41876.908203125
1716287478445666712,0.45101348776370287,-0.6852326123043895,0.0,41597.966796875
1716287478456489734,0.3998112492263317,2.506372444331646,0.0,41564.283203125
1716287478468911460,2.8123717568814754,-2.3416046798229218,0.0,41630.3408203125
1716287478477356766,-3.679705113172531,0.7883693743497133,0.0,41730.1240234375
1716287478488120925,1.1009395122528076,-0.2551767323166132,0.0,41569.6826171875
1716287478498441792,1.8824926391243935,0.6797034898772836,0.0,41519.1953125
1716287478508854497,0.14934218139387667,-0.8933900948613882,0.0,41656.216796875
1716287478519186527,-2.7985867112874985,-2.4804785661399364,0.0,41833.0537109375
1716287478529859349,0.8895737305283546,0.37364567164331675,0.0,41591.1103515625
1716287478540036667,-0.19734034314751625,-2.8412341699004173,0.0,41551.421875
1716287478550621437,1.8731018900871277,3.4936560317873955,0.0,41588.470703125
1716287478561072537,-2.3095588199794292,-1.7574220709502697,0.0,41749.251953125
1716287478571354652,2.9433244094252586,-2.414890006184578,0.0,41665.251953125
1716287478581886958,-1.3267175573855639,2.9246200248599052,0.0,41505.04296875
1716287478592223997,-2.6722533255815506,-2.0592019334435463,0.0,41791.1943359375
1716287478604371256,-0.5516038695350289,-0.13587959809228778,0.0,41605.1875
1716287478613062912,-1.127751125022769,0.34277088940143585,0.0,41634.6220703125
1716287478623761019,0.8068094775080681,-0.8910321816802025,0.0,41589.525390625
1716287478636081825,-0.979235116392374,0.007718810811638832,0.0,41605.1494140625
1716287478644342557,-5.270361676812172,-3.6714405566453934,0.0,41837.35546875
1716287478655122528,0.7940083835273981,2.0799629017710686,0.0,41578.8701171875
1716287478665477921,0.5035546096041799,1.0702975373715162,0.0,41558.0029296875
1716287478676214362,-2.682874035090208,-1.9834833405911922,0.0,41644.4130859375
1716287478686261674,-5.330029763281345,-1.773146353662014,0.0,41838.2138671875
1716287478696130423,-2.0378951355814934,1.6397515498101711,0.0,41578.732421875
1716287478706771601,-2.172323428094387,0.873144781216979,0.0,41607.4755859375
1716287478717536596,-2.5874571315944195,0.06560825218912214,0.0,41680.771484375
1716287478728120875,-5.1931509375572205,-0.10501308250240982,0.0,41795.4423828125
1716287478738885983,-2.7893753349781036,1.954607181251049,0.0,41665.021484375
1716287478749216407,-2.785399965941906,1.1556455120444298,0.0,41644.197265625
1716287478759438836,-2.3562777042388916,-1.5456224419176579,0.0,41928.53515625
1716287478770018537,-3.7080128118395805,7.6463086903095245,0.0,41411.2353515625
1716287478780171127,-3.1279918178915977,1.830912921577692,0.0,41682.603515625
1716287478788792336,0.5262867920100689,1.0663671791553497,0.0,41831.7421875
1716287478801508637,-0.7399604469537735,3.2353951781988144,0.0,41654.064453125
1716287478811124051,-6.353231817483902,7.878822684288025,0.0,41644.0263671875
1716287478821738524,-3.764323778450489,-3.1452639028429985,0.0,41654.0029296875
1716287478832662019,-1.4923116937279701,4.003049768507481,0.0,41672.0078125
1716287478843130532,-8.04260641336441,-2.1731864288449287,0.0,41911.05859375
1716287478853078243,-2.4518013931810856,0.533111379481852,0.0,41690.056640625
1716287478863869633,-0.3732058731839061,0.2787316613830626,0.0,41852.3291015625
1716287478874608068,-5.044201165437698,2.1782537922263145,0.0,41554.6328125
1716287478884208317,-5.583192743360996,4.029040709137917,0.0,41881.1552734375
1716287478894762407,-2.950049713253975,-0.45367884915322065,0.0,41679.0341796875
1716287478905657307,-4.462579563260078,-2.2765564173460007,0.0,41726.673828125
1716287478916041364,-3.4222277998924255,3.3736496418714523,0.0,41754.5869140625
1716287478926830143,-6.690795198082924,-3.353792577981949,0.0,41896.0986328125
1716287478937238158,-5.1852947473526,-1.2245613522827625,0.0,41869.7734375
1716287478947544370,-3.9914995059370995,1.2881083320826292,0.0,41714.087890625
1716287478958269190,-3.5594583302736282,1.4128423668444157,0.0,41752.8154296875
1716287478968893605,-7.019277960062027,0.10187573614530265,0.0,41960.388671875
1716287478980495278,-4.53879252076149,2.714006770402193,0.0,41790.708984375
1716287478989486859,-3.042866550385952,0.12820127187296748,0.0,41734.4404296875
1716287479000259431,-2.561971955001354,4.327246695756912,0.0,41732.42578125
1716287479011043518,-6.6050295531749725,0.688989507034421,0.0,41947.302734375
1716287479021232563,-3.5497960075736046,1.2483029253780842,0.0,41740.720703125
1716287479032073802,-1.1209503840655088,-1.7250645719468594,0.0,41922.3603515625
1716287479042481612,-1.944607738405466,0.7598720770329237,0.0,41725.14453125
1716287479052997865,-6.85266450047493,7.735825404524803,0.0,41782.6650390625
1716287479063439434,1.0312100406736135,0.20790740847587585,0.0,41728.2314453125
1716287479073564422,-4.539823830127716,3.9568423479795456,0.0,41711.373046875
1716287479084250834,-3.6090386286377907,2.2866160422563553,0.0,41790.208984375
1716287479095009009,-3.227391466498375,2.51468226313591,0.0,41776.7177734375
1716287479105696471,-2.358645759522915,1.6872025094926357,0.0,41741.923828125
1716287479116011975,0.10304425726644695,2.5626242347061634,0.0,41630.5576171875
1716287479126805403,-5.896527394652367,1.8879417143762112,0.0,41908.8701171875
1716287479137468328,-2.4376936443150043,1.0723855532705784,0.0,41714.8544921875
1716287479147512690,-2.7484917640686035,1.9705472141504288,0.0,41717.3232421875
1716287479157990195,-3.5005754604935646,0.7688720617443323,0.0,41728.4638671875
1716287479168546556,-3.631204068660736,3.3807283267378807,0.0,41847.28515625
1716287479178922107,-1.6572425700724125,-0.6724601006135345,0.0,41661.177734375
1716287479189232070,-3.0886367708444595,1.2001290265470743,0.0,41701.681640625
1716287479200076788,-1.5329382754862309,1.8289136700332165,0.0,41681.9580078125
1716287479208169759,-2.35404459759593,1.5363473631441593,0.0,41682.7197265625
1716287479221544898,-2.4078446812927723,-0.19023016327992082,0.0,41703.5302734375
1716287479231382315,-2.8698452934622765,1.2557235918939114,0.0,41727.9208984375
1716287479241406127,-3.265470452606678,-3.6663534119725227,0.0,42037.0888671875
1716287479252327355,1.7084472812712193,8.551447615027428,0.0,41277.228515625
1716287479262809208,-0.7435276173055172,0.4432134563103318,0.0,41632.7978515625
1716287479272894087,-3.7212354317307472,-0.7024849997833371,0.0,41788.525390625
1716287479283760272,-2.4057570844888687,-3.8903292641043663,0.0,42007.0556640625
1716287479294139411,2.423129081726074,7.765285447239876,0.0,41286.3984375
1716287479304324232,-1.5712794475257397,-0.8243938721716404,0.0,41692.974609375
1716287479315076591,-1.3475465029478073,0.17816106090322137,0.0,41649.8544921875
1716287479325400619,-4.077440500259399,-0.2971025719307363,0.0,41827.533203125
1716287479335920365,0.2447728835977614,-0.3800486074760556,0.0,41620.458984375
1716287479346374114,-1.1716279573738575,-0.12865037424489856,0.0,41687.4248046875
1716287479356914338,-0.10961332242004573,0.8357445616275072,0.0,41647.5283203125
1716287479367241822,-1.0653248894959688,0.22286874940618873,0.0,41704.212890625
