pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust
1715320656531251959,0.040753718465566635,-0.01472829282283783,0.026458140462636948,1715320656532229280,0.9993522763252258,0.0004707329208031297,0.03417209908366203,0.01118218619376421,1715320656536363321,0.03724696487188339,-0.004462643060833216,0.04631298780441284,1715320656530303214,-4.918046951293945,25.00064468383789,12.771626472473145,1715320656534338754,-0.07014887779951096,-0.41138261556625366,0.2272464781999588,39060.9375,1715320656535498150,-2.728137254714966,27.623424530029297,-8.012351036071777,39060.9375
1715320656540825725,0.04117733985185623,-0.01480297651141882,0.02686937525868416,1715320656541870433,0.999271035194397,0.00019799190340563655,0.036102045327425,0.012330501340329647,1715320656544918250,0.04440651834011078,-0.004496639594435692,0.05021896958351135,1715320656538992967,-0.2758252024650574,15.1647310256958,13.833940505981445,1715320656542870885,0.006281370762735605,-0.20919428765773773,0.24561704695224762,39323.94140625,1715320656543844182,-2.6634230613708496,30.294071197509766,-8.811575889587402,39323.94140625
1715320656552011513,0.04165840893983841,-0.014847689308226109,0.027392538264393806,1715320656552760451,0.9992255568504333,0.0002411107998341322,0.03690587729215622,0.013570306822657585,1715320656557447632,0.05138678848743439,-0.0043144142255187035,0.05365583673119545,1715320656551138836,-2.3498575687408447,-4.987279415130615,14.274205207824707,1715320656555341994,-0.051911696791648865,0.12139007449150085,0.2459358125925064,39491.6484375,1715320656556578231,-2.771859645843506,32.1497688293457,-9.682068824768066,39491.6484375
1715320656561488203,0.042073171585798264,-0.014879134483635426,0.027764009311795235,1715320656563427426,0.9992330074310303,-0.00013544141256716102,0.03620203956961632,0.01485887635499239,1715320656566508287,0.059585876762866974,-0.0028859067242592573,0.05457603931427002,1715320656560664632,-4.4705328941345215,-16.648929595947266,14.896299362182617,1715320656564380024,-0.06874595582485199,0.30211105942726135,0.25849518179893494,39684.37109375,1715320656565446993,-2.2992942333221436,33.29899215698242,-10.575319290161133,39684.37109375
1715320656571317253,0.04293152317404747,-0.01454116404056549,0.02849147655069828,1715320656572984845,0.9992668628692627,-0.0003933873667847365,0.034662697464227676,0.01618872955441475,1715320656575844469,0.06687325239181519,-0.0032610150519758463,0.057996634393930435,1715320656570527684,-2.2773633003234863,-19.768953323364258,15.641304016113281,1715320656573878956,-0.04192591458559036,0.34680885076522827,0.27079492807388306,39933.8515625,1715320656574745500,-2.325141429901123,33.67562484741211,-11.500886917114258,39933.8515625
1715320656581292538,0.04360731318593025,-0.01473948359489441,0.029108764603734016,1715320656583028823,0.9993021488189697,-0.0005161083536222577,0.0329294316470623,0.017566416412591934,1715320656586222478,0.07391812652349472,-0.0030403847340494394,0.06178637593984604,1715320656579482163,-2.088521957397461,-19.08684539794922,15.800427436828613,1715320656583998733,-0.03696320950984955,0.3195362389087677,0.2782403230667114,40137.19140625,1715320656585114774,-2.3138766288757324,33.909793853759766,-12.464191436767578,40137.19140625
1715320656591303804,0.04435838758945465,-0.014783495105803013,0.029674362391233444,1715320656593283600,0.9993236064910889,-0.0006032538367435336,0.03142857924103737,0.019032590091228485,1715320656596087605,0.08021362125873566,-0.0025958996266126633,0.06339889764785767,1715320656590244987,0.03173466771841049,-14.800943374633789,17.883289337158203,1715320656594234785,0.020212238654494286,0.2561837434768677,0.3093278110027313,40344.48046875,1715320656595052220,-2.2828726768493652,34.19648361206055,-13.491089820861816,40344.48046875
1715320656602357896,0.04555518925189972,-0.014764935709536076,0.030529063194990158,1715320656603269464,0.999329149723053,-0.0003361589042469859,0.030228260904550552,0.02062598429620266,1715320656606996975,0.08807466924190521,-0.0022914204746484756,0.06631886959075928,1715320656600751267,5.066441059112549,-17.021955490112305,17.449811935424805,1715320656604904118,0.10129043459892273,0.3198176622390747,0.2926366627216339,40618.68359375,1715320656605853584,-2.5583415031433105,35.09563446044922,-15.263951301574707,40618.68359375
1715320656611181475,0.04646662622690201,-0.014786874875426292,0.031208932399749756,1715320656612957307,0.9993483424186707,0.000272102392045781,0.02854512259364128,0.022044982761144638,1715320656615674432,0.09512127190828323,-0.0017339374171569943,0.07019900530576706,1715320656610081551,5.8302836418151855,-24.236438751220703,14.363615989685059,1715320656613943666,0.0988549217581749,0.45411351323127747,0.24766229093074799,40847.14453125,1715320656614968697,-2.9757916927337646,35.548397064208984,-16.32522964477539,40847.14453125
1715320656621699306,0.047683652490377426,-0.01471308246254921,0.032049424946308136,1715320656623640668,0.9993810653686523,0.0007975365733727813,0.026283681392669678,0.023325223475694656,1715320656627194604,0.10135980695486069,-0.0017003231914713979,0.07392345368862152,1715320656620405637,4.482196807861328,-29.997936248779297,14.125211715698242,1715320656624597164,0.07149507850408554,0.540667712688446,0.24528871476650238,41071.66796875,1715320656625674286,-3.463135004043579,35.3661003112793,-16.53875732421875,41071.66796875
1715320656630983681,0.04882081598043442,-0.014767891727387905,0.03289230912923813,1715320656633234469,0.999417781829834,0.001204040483571589,0.02361062914133072,0.024561258032917976,1715320656637077978,0.10583288222551346,-0.0012161696795374155,0.07532814145088196,1715320656629937853,0.3978854715824127,-31.34210777282715,14.3521728515625,1715320656634133971,-0.017803896218538284,0.5548721551895142,0.2537795305252075,41309.578125,1715320656635970334,-3.7153561115264893,34.607852935791016,-17.41806983947754,41309.578125
1715320656641392962,0.04967854917049408,-0.014652302488684654,0.03348066657781601,1715320656643099202,0.9994487166404724,0.0011305935913696885,0.020780928432941437,0.025829577818512917,1715320656646029428,0.11025820672512054,-0.0009917301358655095,0.07715615630149841,1715320656639675422,-6.722278594970703,-33.3073616027832,13.529269218444824,1715320656644022115,-0.1316211074590683,0.5762971639633179,0.2264992743730545,41628.859375,1715320656645135593,-3.689443826675415,33.7850341796875,-18.312374114990234,41628.859375
1715320656651612088,0.050700441002845764,-0.014580013230443,0.03421974182128906,1715320656653471830,0.9994753003120422,0.000574220553971827,0.017853790894150734,0.02698320895433426,1715320656656576201,0.11595889925956726,-0.000549357442650944,0.0815812200307846,1715320656650795717,-8.288107872009277,-34.151790618896484,12.461030006408691,1715320656654607731,-0.12852637469768524,0.6039013862609863,0.2139693796634674,41941.51171875,1715320656655458794,-3.267244815826416,33.32495880126953,-19.585405349731445,41941.51171875
1715320656661379605,0.05230491980910301,-0.014446232467889786,0.03534965589642525,1715320656663104149,0.9994925856590271,6.386600580299273e-05,0.014923550188541412,0.02810565009713173,1715320656665955445,0.12066906690597534,0.0006762961274944246,0.08379476517438889,1715320656660496973,-2.812136650085449,-34.91507339477539,11.89882755279541,1715320656664099626,-0.010488134808838367,0.6159067153930664,0.19701772928237915,42180.97265625,1715320656665036102,-2.6832523345947266,32.635955810546875,-19.838167190551758,42180.97265625
1715320656671807896,0.0538257472217083,-0.014109157025814056,0.036412183195352554,1715320656672673971,0.9995049834251404,0.0001828444073908031,0.011873632669448853,0.029100317507982254,1715320656675646536,0.12350819259881973,0.0003184695087838918,0.08623480796813965,1715320656670917897,7.866469860076904,-36.80364990234375,10.823883056640625,1715320656673648620,0.18973985314369202,0.6451996564865112,0.18809673190116882,42810.87109375,1715320656674694283,-2.8523638248443604,31.45142936706543,-20.631784439086914,42489.19921875
