pos.time,pos.x,pos.y,pos.z,quat.time,quat.w,quat.x,quat.y,quat.z,vel.time,vel.x,vel.y,vel.z,omega.time,omega.r,omega.p,omega.y,real_rate.time,real_rate.r,real_rate.p,real_rate.y,real_rate.thrust,target_rate.time,target_rate.r,target_rate.p,target_rate.y,target_rate.thrust,motor.time,motor.m1,motor.m2,motor.m3,motor.m4,motor_req.time,motor_req.m1,motor_req.m2,motor_req.m3,motor_req.m4
1705821702322796450,1.3229683637619019,-0.09330596029758453,0.0197769608348608,1705821702323567237,0.9955540299415588,-0.02686198800802231,-0.0019502128707244992,-0.09024851024150848,1705821702318249110,-0.03163861855864525,-0.006754724308848381,0.000128947664052248,1705821702321845616,-0.11602787673473358,0.00796998105943203,-0.07574822008609772,1705821702325577865,0.0003924623306374997,0.00048492776113562286,-0.0021506082266569138,0.0,1705821702317456571,18.240541458129883,-3.140547513961792,0.0,0.0,1705821702319958021,0.0,0.0,0.0,0.0,1705821702320991277,0.0,0.0,0.0,0.0
1705821702333851841,1.3231412172317505,-0.09327250719070435,0.01975504867732525,1705821702336645654,0.9955525398254395,-0.02688773162662983,-0.0018959743902087212,-0.09025857597589493,1705821702328612525,-0.028058040887117386,-0.0060277353040874004,-0.0002363561507081613,1705821702332815096,-0.05007518082857132,-0.17550458014011383,0.21303312480449677,1705821702338039455,-0.0012899629073217511,0.00026079645613208413,0.005990422330796719,0.0,1705821702327436412,18.293432235717773,-3.0047404766082764,0.0,0.0,1705821702329781640,0.0,0.0,0.0,0.0,1705821702330917686,0.0,0.0,0.0,0.0
1705821702344473205,1.322871446609497,-0.09333004802465439,0.019749928265810013,1705821702346205922,0.9955528974533081,-0.026904871687293053,-0.001882527838461101,-0.09025029838085175,1705821702339854076,-0.026652056723833084,-0.005662571173161268,-0.00040006189374253154,1705821702343495669,0.10174217075109482,0.28052791953086853,-0.24580562114715576,1705821702347284909,0.002071351744234562,-0.004515975713729858,-0.003238651668652892,0.0,1705821702338844084,18.314411163330078,-2.9693593978881836,0.0,0.0,1705821702340714690,0.0,0.0,0.0,0.0,1705821702342535026,0.0,0.0,0.0,0.0
1705821702352988357,1.3229652643203735,-0.09330523759126663,0.01973610185086727,1705821702354153518,0.9955511689186096,-0.026905298233032227,-0.0018741105450317264,-0.09026870131492615,1705821702349178828,-0.02613803744316101,-0.005436249077320099,-0.0006527820369228721,1705821702351964086,0.004654425196349621,0.2498711198568344,-0.022020891308784485,1705821702354978597,-0.0020779280457645655,-0.0033454657532274723,-0.0006773332715965807,0.0,1705821702348232227,18.327022552490234,-2.9610579013824463,0.0,0.0,1705821702350184314,0.0,0.0,0.0,0.0,1705821702351121318,0.0,0.0,0.0,0.0
1705821702363203633,1.3230104446411133,-0.09329389780759811,0.01973000355064869,1705821702364087622,0.9955511093139648,-0.026913277804851532,-0.0018710421863943338,-0.09026752412319183,1705821702357696762,-0.0259853582829237,-0.005324976053088903,-0.0007659607217647135,1705821702362388127,0.14654536545276642,-0.07874651998281479,-0.09164008498191833,1705821702364942810,0.003317579161375761,0.007456618826836348,-0.0035848747938871384,0.0,1705821702356593939,18.327783584594727,-2.955655336380005,0.0,0.0,1705821702360131725,0.0,0.0,0.0,0.0,1705821702361458087,0.0,0.0,0.0,0.0
1705821702373236327,1.3230292797088623,-0.09329009801149368,0.019720593467354774,1705821702374344378,0.9955593943595886,-0.026875780895352364,-0.0018899640999734402,-0.09018680453300476,1705821702368202598,-0.025852447375655174,-0.005370383616536856,-0.0007888902327977121,1705821702372142359,0.046761851757764816,0.27333763241767883,-0.10683305561542511,1705821702375232584,-0.0016202832339331508,-0.003683740273118019,0.0005914908833801746,0.0,1705821702367033205,18.333446502685547,-2.954026937484741,0.0,0.0,1705821702370118522,0.0,0.0,0.0,0.0,1705821702371119002,0.0,0.0,0.0,0.0
1705821702383095641,1.3230401277542114,-0.09329076111316681,0.01972043514251709,1705821702384049034,0.9955589175224304,-0.02687775529921055,-0.001898141228593886,-0.09019120782613754,1705821702377574173,-0.02596159465610981,-0.0056017134338617325,-0.0009289419976994395,1705821702382172341,0.008717065677046776,-0.14567744731903076,0.015237743966281414,1705821702384984578,-0.00177616102155298,0.0022437095176428556,-0.0008322845096699893,0.0,1705821702376143471,18.324729919433594,-2.9803049564361572,1.9659342765808105,0.0,1705821702378607971,0.0,0.0,0.0,0.0,1705821702381164363,0.0,0.0,0.0,0.0
1705821702394148372,1.3230406045913696,-0.09329473227262497,0.019718606024980545,1705821702395189891,0.9955587983131409,-0.0268869511783123,-0.0019231486367061734,-0.09018904715776443,1705821702388486796,-0.02622329257428646,-0.0057387398555874825,-0.0009845357853919268,1705821702393250290,-0.1672789454460144,0.1314648538827896,-0.16211926937103271,1705821702396341638,-0.0027043186128139496,0.0014353677397593856,-0.00499879801645875,0.0,1705821702385917617,18.324913024902344,-2.987595558166504,1.9643807411193848,0.0,1705821702389744479,0.0,0.0,0.0,0.0,1705821702392177569,0.0,0.0,0.0,0.0
1705821702404424104,1.323041558265686,-0.09329811483621597,0.01971946284174919,1705821702405642461,0.9955564737319946,-0.026898551732301712,-0.0019484801450744271,-0.09021087735891342,1705821702400244995,-0.026439962908625603,-0.005790707189589739,-0.0010597908403724432,1705821702403468094,0.2331053912639618,-0.020679041743278503,-0.009562461636960506,1705821702406753595,0.0004417127638589591,-0.004735750611871481,0.00352824036963284,0.0,1705821702399075682,18.312402725219727,-2.986652374267578,0.0,0.0,1705821702401473152,0.0,0.0,0.0,0.0,1705821702402450805,0.0,0.0,0.0,0.0
1705821702414228559,1.322984218597412,-0.09312950074672699,0.01946943625807762,1705821702415104380,0.995557427406311,-0.02690766379237175,-0.0019463460193946958,-0.09019782394170761,1705821702409053161,-0.026756925508379936,-0.005486707668751478,-0.0021484780590981245,1705821702412897870,-0.11233421415090561,0.2289554476737976,0.10148464888334274,1705821702416145260,0.0020019870717078447,-0.0008278846507892013,-0.005087805446237326,0.0,1705821702408012712,18.3187255859375,-3.0051307678222656,0.0,0.0,1705821702410582967,0.0,0.0,0.0,0.0,1705821702411611473,0.0,0.0,0.0,0.0
